country,iso2c,iso3c,year,status,lastupdated,gdp,pop,gdppcap,region,capital,longitude,latitude,income,lending
Honduras,HN,HND,2010,,2023-10-26,40480895061.5572,8450933,4790.10957270128,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2022,,2023-10-26,59562493585.6883,10432860,5709.12420809714,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2007,,2023-10-26,38373595236.3599,7924462,4842.42277095403,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2017,,2023-10-26,52444135530.2339,9626842,5447.69879159062,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2018,,2023-10-26,54460609798.3686,9792850,5561.26253321236,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2011,,2023-10-26,42033616973.3577,8622504,4874.87358351561,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2020,,2023-10-26,50893693122.0963,10121763,5028.14510891989,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2021,,2023-10-26,57272757483.9932,10278345,5572.17698802611,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1968,,2023-10-26,NA,2622982,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2019,,2023-10-26,55905485859.0894,9958829,5613.66058791544,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1970,,2023-10-26,NA,2782753,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1972,,2023-10-26,NA,2956021,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1961,,2023-10-26,NA,2139928,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1969,,2023-10-26,NA,2701381,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2003,,2023-10-26,30099706118.4787,7201881,4179.42286445425,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2004,,2023-10-26,31975610994.0599,7383407,4330.73931777835,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2005,,2023-10-26,33910327064.1473,7564613,4482.75768557457,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2006,,2023-10-26,36137300831.6536,7745200,4665.76729221371,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1965,,2023-10-26,NA,2403465,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1966,,2023-10-26,NA,2474523,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1967,,2023-10-26,NA,2547497,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1982,,2023-10-26,NA,4015647,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1996,,2023-10-26,23408600728.1,5976550,3916.74138559872,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1984,,2023-10-26,NA,4261919,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1985,,2023-10-26,NA,4387693,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1973,,2023-10-26,NA,3046715,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1974,,2023-10-26,NA,3136539,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2014,,2023-10-26,46366750814.2298,9127846,5079.70344966707,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2015,,2023-10-26,48147271125.4224,9294505,5180.18669368863,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2016,,2023-10-26,50021631004.0765,9460798,5287.25283047757,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1978,,2023-10-26,NA,3550368,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1979,,2023-10-26,NA,3662736,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1980,,2023-10-26,NA,3777990,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1981,,2023-10-26,NA,3895736,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1995,,2023-10-26,22978720276.5293,5812832,3953.10242520846,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2000,,2023-10-26,27013182175.2807,6656725,4058.02886183231,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1997,,2023-10-26,24484947633.3436,6144112,3985.10763367328,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1998,,2023-10-26,25364014311.5304,6308537,4020.58580484357,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1999,,2023-10-26,25177423664.9346,6477365,3886.98547402139,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1963,,2023-10-26,NA,2267708,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2001,,2023-10-26,27748803335.1589,6837861,4058.1116426846,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2002,,2023-10-26,28790587164.8006,7019908,4101.27699177832,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1962,,2023-10-26,NA,2202854,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1994,,2023-10-26,21639392377.8517,5652934,3827.99310550091,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1964,,2023-10-26,NA,2334492,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1992,,2023-10-26,20276528553.1976,5344774,3793.71111916006,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1993,,2023-10-26,21593634710.4162,5496841,3928.3717157575,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1971,,2023-10-26,NA,2867501,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1986,,2023-10-26,NA,4515568,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1987,,2023-10-26,NA,4645733,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1975,,2023-10-26,NA,3231631,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1976,,2023-10-26,NA,3334814,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1977,,2023-10-26,NA,3441122,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1991,,2023-10-26,19115512017.1726,5196887,3678.26200900127,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1988,,2023-10-26,NA,4778114,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1989,,2023-10-26,NA,4913676,NA,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1990,,2023-10-26,19771799006.9979,5053234,3912.70204526407,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
"Hong Kong SAR, China",HK,HKG,1987,,2023-10-26,NA,5580500,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1982,,2023-10-26,NA,5264500,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1961,,2023-10-26,NA,3168100,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1985,,2023-10-26,NA,5456200,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1986,,2023-10-26,NA,5524600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1960,,2023-10-26,NA,3114671,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1983,,2023-10-26,NA,5345100,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1984,,2023-10-26,NA,5397900,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1997,,2023-10-26,233029571976.56,6489300,35909.8164634952,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1990,,2023-10-26,164276497261.616,5704500,28797.7030873198,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1962,,2023-10-26,NA,3305200,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1963,,2023-10-26,NA,3420900,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1989,,2023-10-26,NA,5686200,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1993,,2023-10-26,195909355659.814,5901000,33199.3485273367,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1994,,2023-10-26,207734739240.759,6035400,34419.3821852336,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1995,,2023-10-26,212665849541.361,6156100,34545.5482434271,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1996,,2023-10-26,221722256071.033,6435500,34452.9960486417,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1971,,2023-10-26,NA,4045300,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1972,,2023-10-26,NA,4123600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1973,,2023-10-26,NA,4241600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1974,,2023-10-26,NA,4377800,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1975,,2023-10-26,NA,4461600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1976,,2023-10-26,NA,4518000,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1977,,2023-10-26,NA,4583700,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1978,,2023-10-26,NA,4667500,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1979,,2023-10-26,NA,4929700,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1980,,2023-10-26,NA,5063100,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1981,,2023-10-26,NA,5183400,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2021,,2023-10-26,445063590030.015,7413100,60037.4458768956,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2022,,2023-10-26,429591711531.764,7346100,58478.8815196858,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1970,,2023-10-26,NA,3959000,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2011,,2023-10-26,378131201923.921,7071600,53471.8029758358,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2012,,2023-10-26,384560642164.156,7150100,53783.9529746655,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2013,,2023-10-26,396487994128.189,7178900,55229.6304626321,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1988,,2023-10-26,NA,5627600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1998,,2023-10-26,219321420579.405,6543700,33516.4235187134,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1999,,2023-10-26,224819021897.167,6606500,34029.9737981029,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1964,,2023-10-26,NA,3504600,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1965,,2023-10-26,NA,3597900,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1991,,2023-10-26,173643465031.106,5752000,30188.3631834329,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1992,,2023-10-26,184469961985.629,5800500,31802.424271292,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1968,,2023-10-26,NA,3802700,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1969,,2023-10-26,NA,3863900,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2005,,2023-10-26,297664334598.261,6813200,43689.3580987291,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2006,,2023-10-26,318597962517.024,6857100,46462.4932576489,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2007,,2023-10-26,339194799885.859,6916300,49042.811891598,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2008,,2023-10-26,346412361053.529,6957800,49787.6284247217,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2014,,2023-10-26,407440515933.653,7229500,56358.0490951869,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2015,,2023-10-26,417169572345.071,7291300,57214.7041467325,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2016,,2023-10-26,426244758439.969,7336600,58098.4050432038,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2017,,2023-10-26,442425449123.253,7393200,59842.2129961658,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2018,,2023-10-26,455020950081.498,7452600,61055.3296945359,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1966,,2023-10-26,NA,3629900,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1967,,2023-10-26,NA,3722800,NA,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2020,,2023-10-26,418128882201.801,7481000,55892.1109747094,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2004,,2023-10-26,277185451523.41,6783500,40861.7161529314,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2009,,2023-10-26,337893888185.631,6972800,48458.8527113399,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2010,,2023-10-26,360761500916.675,7024200,51359.7991111693,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2019,,2023-10-26,447411035683.314,7507900,59592.0344814547,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2003,,2023-10-26,255000266464.271,6730800,37885.5806834656,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2000,,2023-10-26,242047953766.724,6665000,36316.2721330418,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2001,,2023-10-26,243405359365.649,6714300,36251.7849017246,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2002,,2023-10-26,247437844189.716,6744100,36689.5277634845,East Asia & Pacific,,114.109,22.3964,High income,Not classified
Hungary,HU,HUN,2007,,2023-10-26,256656435814.409,10055780,25523.2747548583,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2005,,2023-10-26,246230105251.626,10087065,24410.4806751643,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2006,,2023-10-26,255946509884.272,10071370,25413.276434514,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2010,,2023-10-26,244735189135.841,10000023,24473.4626246201,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2008,,2023-10-26,259233120210.27,10038188,25824.6926846031,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2016,,2023-10-26,276879232833.969,9814023,28212.6129961147,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2017,,2023-10-26,288707447254.494,9787966,29496.1636824744,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2018,,2023-10-26,304188946322.631,9775564,31117.2783813426,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2011,,2023-10-26,249303997362.225,9971727,25001.0853047045,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2021,,2023-10-26,326442910193.308,9709891,33619.6266459951,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2022,,2023-10-26,341387159012.389,9683505,35254.5033035444,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2009,,2023-10-26,242129263152.418,10022650,24158.2079741803,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2019,,2023-10-26,318985383333.043,9771141,32645.6637288361,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1968,,2023-10-26,NA,10255815,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2012,,2023-10-26,246187133909.65,9920362,24816.3458056924,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1999,,2023-10-26,189687466653.577,10237530,18528.6359750425,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1967,,2023-10-26,NA,10216604,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2015,,2023-10-26,270916358651.763,9843028,27523.6805840401,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2003,,2023-10-26,224839318333.975,10129552,22196.3733770235,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2004,,2023-10-26,236091673382.28,10107146,23358.8862159783,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1960,,2023-10-26,NA,9983967,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1961,,2023-10-26,NA,10029321,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1962,,2023-10-26,NA,10061734,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1963,,2023-10-26,NA,10087947,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1964,,2023-10-26,NA,10119835,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1980,,2023-10-26,NA,10711122,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1981,,2023-10-26,NA,10711848,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1969,,2023-10-26,NA,10298723,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1970,,2023-10-26,NA,10337910,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2013,,2023-10-26,250624711407.754,9893082,25333.3300388851,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2014,,2023-10-26,261231675020.569,9866468,26476.7163913742,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1973,,2023-10-26,NA,10432055,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1974,,2023-10-26,NA,10478720,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1975,,2023-10-26,NA,10540525,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1976,,2023-10-26,NA,10598677,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1977,,2023-10-26,NA,10648031,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2020,,2023-10-26,304517639122.721,9750149,31232.1010809908,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1979,,2023-10-26,NA,10704152,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1993,,2023-10-26,164230137096.895,10357523,15856.1209178,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1994,,2023-10-26,169070253065.162,10343355,16345.7846187394,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1995,,2023-10-26,171588597557.282,10328965,16612.3708965305,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1996,,2023-10-26,171730009378.847,10311238,16654.6450948807,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1997,,2023-10-26,177127693416.727,10290486,17212.7626835824,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2000,,2023-10-26,198183937667.142,10210971,19408.9218025535,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2001,,2023-10-26,206258125754.449,10187576,20246.0453550922,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,2002,,2023-10-26,216037414521.872,10158608,21266.4387209224,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1987,,2023-10-26,NA,10612741,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1988,,2023-10-26,NA,10596487,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1989,,2023-10-26,NA,10481719,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1990,,2023-10-26,NA,10373988,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1978,,2023-10-26,NA,10684822,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1992,,2023-10-26,165181763305.093,10369341,15929.8226671389,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1965,,2023-10-26,NA,10147935,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1966,,2023-10-26,NA,10178653,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1982,,2023-10-26,NA,10705535,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1983,,2023-10-26,NA,10689463,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1971,,2023-10-26,NA,10367537,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1972,,2023-10-26,NA,10398489,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1986,,2023-10-26,NA,10630564,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1991,,2023-10-26,170403225449.183,10373400,16426.9405835293,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1984,,2023-10-26,NA,10668095,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1985,,2023-10-26,NA,10648713,NA,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
Hungary,HU,HUN,1998,,2023-10-26,184035681432.845,10266570,17925.7221674663,Europe & Central Asia,Budapest,19.0408,47.4984,High income,Not classified
IBRD only,XF,IBD,1981,,2023-10-26,NA,2930839842,NA,Aggregates,,,,Aggregates,Aggregates
IBRD only,XF,IBD,1985,,2023-10-26,NA,3155346593,NA,Aggregates,,,,Aggregates,Aggregates
IBRD only,XF,IBD,1982,,2023-10-26,NA,2986590983,NA,Aggregates,,,,Aggregates,Aggregates
IBRD only,XF,IBD,1983,,2023-10-26,NA,3042642812,NA,Aggregates,,,,Aggregates,Aggregates
IBRD only,XF,IBD,1980,,2023-10-26,NA,2877606021,NA,Aggregates,,,,Aggregates,Aggregates
IBRD only,XF,IBD,1989,,2023-10-26,NA,3395099883,NA,Aggregates,,,,Aggregates,Aggregates
