country,iso2c,iso3c,year,status,lastupdated,co2,fossil,region,capital,longitude,latitude,income,lending
Middle East & North Africa (excluding high income),XQ,MNA,1974,,2023-12-19,NA,66.8804615369508,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,1975,,2023-12-19,NA,68.9919978001938,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,1976,,2023-12-19,NA,68.1468931191785,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,1977,,2023-12-19,NA,68.0338509527779,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (excluding high income),XQ,MNA,1978,,2023-12-19,NA,66.7440107680042,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1980,,2023-12-19,NA,73.579961195036,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1981,,2023-12-19,NA,75.1058297346233,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1978,,2023-12-19,NA,67.4705600331461,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1979,,2023-12-19,NA,71.3697107134321,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1974,,2023-12-19,NA,67.6084961519356,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1975,,2023-12-19,NA,69.743017775254,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1977,,2023-12-19,NA,68.7744409150193,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1964,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1965,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1966,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1967,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1968,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1969,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1970,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1971,,2023-12-19,NA,61.6562407246786,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1972,,2023-12-19,NA,61.1547973518987,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1973,,2023-12-19,NA,69.4225563404123,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1987,,2023-12-19,NA,84.1918557940021,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1988,,2023-12-19,NA,85.5976278148243,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1976,,2023-12-19,NA,68.8887136143469,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2015,,2023-12-19,3.61041375202359,89.911308304124,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2016,,2023-12-19,3.59159428554842,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2017,,2023-12-19,3.67311090654464,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2018,,2023-12-19,3.681235313638,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2019,,2023-12-19,3.5940458476525,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1982,,2023-12-19,NA,77.9065346583511,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1983,,2023-12-19,NA,81.8315542394331,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1984,,2023-12-19,NA,83.5993190664378,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1985,,2023-12-19,NA,85.3342471096304,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1986,,2023-12-19,NA,84.8998181709837,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1960,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1961,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1962,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1963,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2003,,2023-12-19,3.02620837297917,92.183554604476,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2004,,2023-12-19,3.15521545146269,92.5693170812907,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2005,,2023-12-19,3.33201657086547,89.4704395429181,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2006,,2023-12-19,3.43016501296733,89.2751681236694,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2007,,2023-12-19,3.49833481133556,89.4857192347922,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2008,,2023-12-19,3.56703020064562,92.8631246640748,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2009,,2023-12-19,3.62714355823638,92.2833315603963,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2010,,2023-12-19,3.62842097034067,91.9537001022844,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1995,,2023-12-19,2.78142617891619,90.4066336112209,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2011,,2023-12-19,3.58125188197206,92.0551473601826,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2012,,2023-12-19,3.68391959564472,92.0285825434201,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2013,,2023-12-19,3.69614868091498,90.410271222599,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2014,,2023-12-19,3.71090674106023,90.2427875239118,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2000,,2023-12-19,2.89405938722584,93.1680591639337,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1989,,2023-12-19,NA,85.58066826952,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1990,,2023-12-19,2.34935706764006,87.3101934420026,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1991,,2023-12-19,2.35430596635776,88.0750239732837,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1999,,2023-12-19,2.81479445111716,92.1449686258392,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2020,,2023-12-19,3.36834375922243,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2021,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2022,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1994,,2023-12-19,2.74754902268634,89.9625273877288,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1996,,2023-12-19,2.7974913777602,90.3222100021853,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1997,,2023-12-19,2.89431155014095,90.8308628194045,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1998,,2023-12-19,2.76959770534975,91.288178131251,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2001,,2023-12-19,2.98026879781638,92.6530350349917,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,2002,,2023-12-19,2.99092934627579,93.1243803041968,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1992,,2023-12-19,2.46804564534896,88.0401036996485,Aggregates,,,,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),T3,TMN,1993,,2023-12-19,2.58545622003032,88.5331390427027,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1999,,2023-12-19,2.09609238303954,69.6257865000938,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1995,,2023-12-19,2.13670325200451,68.0088708832378,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1989,,2023-12-19,NA,35.9029129796838,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2012,,2023-12-19,3.56190515751877,73.0461867473591,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1998,,2023-12-19,2.11973811328317,68.9637329577489,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2002,,2023-12-19,2.24440153683025,71.0961769625926,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2003,,2023-12-19,2.40073102049605,72.1383120335368,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2004,,2023-12-19,2.56756831120197,71.9423842760254,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2005,,2023-12-19,2.7194702480513,72.1531750300747,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2006,,2023-12-19,2.87120639781241,72.6893447486414,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2007,,2023-12-19,3.01557090891393,73.6847038702572,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1996,,2023-12-19,2.1229898677848,68.4850098846085,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1997,,2023-12-19,2.12221620563456,68.944407849125,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1981,,2023-12-19,NA,33.8879352963062,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1982,,2023-12-19,NA,34.1828201636363,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1983,,2023-12-19,NA,34.3039062212405,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1984,,2023-12-19,NA,34.2532381457009,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1985,,2023-12-19,NA,34.6245582502657,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1986,,2023-12-19,NA,35.064064228968,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1987,,2023-12-19,NA,35.8693738709691,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1990,,2023-12-19,2.18150327125514,69.444700431826,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1991,,2023-12-19,2.17917819115392,69.600580965497,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1992,,2023-12-19,2.14365738626212,69.3846610369246,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1993,,2023-12-19,2.12290065469003,68.3913766340979,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1994,,2023-12-19,2.07329555822395,68.0821490162958,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2008,,2023-12-19,3.07074188844811,73.4643852405197,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2009,,2023-12-19,3.11620667448865,73.3333608418031,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2010,,2023-12-19,3.3133631658191,73.1255054832788,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2011,,2023-12-19,3.50022237244343,73.9842799849538,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2013,,2023-12-19,3.62415904017567,72.8402786889454,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2000,,2023-12-19,2.1537122463979,70.2604479743911,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2001,,2023-12-19,2.1914639009807,70.4680241892451,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1960,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1961,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1962,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1963,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1964,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1965,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2022,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1980,,2023-12-19,NA,34.323134111778,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1967,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1968,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1969,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2014,,2023-12-19,3.63367068108196,72.1127018130538,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2015,,2023-12-19,3.56063426218003,71.3646055545729,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2016,,2023-12-19,3.54392743086163,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2017,,2023-12-19,3.59901312764095,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2018,,2023-12-19,3.70492944211871,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2019,,2023-12-19,3.71855539264327,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2020,,2023-12-19,3.60424923667974,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2021,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1978,,2023-12-19,NA,34.5524995707963,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1966,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1971,,2023-12-19,NA,35.6400640254782,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1972,,2023-12-19,NA,35.5744005174596,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1973,,2023-12-19,NA,35.2301255168864,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1970,,2023-12-19,NA,NA,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1975,,2023-12-19,NA,34.423324284735,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1976,,2023-12-19,NA,33.9358583546376,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1977,,2023-12-19,NA,34.1282446303912,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1988,,2023-12-19,NA,35.4282345255265,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1979,,2023-12-19,NA,34.367746556765,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1974,,2023-12-19,NA,34.2136815429979,Aggregates,,,,Aggregates,Aggregates
Moldova,MD,MDA,1976,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1977,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1973,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1961,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1962,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1963,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1975,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1965,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1966,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1967,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1964,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1969,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1970,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1971,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1972,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1974,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2012,,2023-12-19,2.84488750225499,95.3636677007928,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2013,,2023-12-19,2.5114021117949,93.0305054553552,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2014,,2023-12-19,2.69863514608188,93.7955522332274,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2015,,2023-12-19,2.82816016203229,94.6314234115909,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1978,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1979,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1980,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1981,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1982,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1983,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1984,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1985,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2011,,2023-12-19,2.91694442512127,93.9163498098859,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1960,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2000,,2023-12-19,2.29414073665797,93.2750624331074,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2001,,2023-12-19,2.40489216571543,93.7072275079286,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2002,,2023-12-19,2.46700453564197,93.4921456930779,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2003,,2023-12-19,2.67477450728473,93.6861497236644,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2004,,2023-12-19,2.68502701808653,93.5290078956402,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2005,,2023-12-19,2.82992123531275,93.7061769616027,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2006,,2023-12-19,2.76820248201385,93.8115561391989,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1968,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2007,,2023-12-19,2.83171653331821,93.6166610226888,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2008,,2023-12-19,2.84087641211601,93.5403520425108,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2009,,2023-12-19,2.6658052996409,94.2239432074863,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2010,,2023-12-19,2.89799933900559,93.3420579093735,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1997,,2023-12-19,3.2626200742198,94.0784374515579,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1986,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1987,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1988,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2019,,2023-12-19,3.34866737931946,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2016,,2023-12-19,2.90490891435674,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2017,,2023-12-19,2.92684095356072,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2018,,2023-12-19,3.16042055213444,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1996,,2023-12-19,3.52957781937527,95.0204081632653,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2020,,2023-12-19,3.26784636811087,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2021,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2022,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1991,,2023-12-19,8.27371763178517,97.680754917597,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1992,,2023-12-19,6.82956599647603,98.0009262117938,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1998,,2023-12-19,2.94665455176039,94.1550387596899,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1999,,2023-12-19,2.50881894696757,93.7634408602151,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1995,,2023-12-19,4.11130299336313,95.7508196721311,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1989,,2023-12-19,NA,NA,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1990,,2023-12-19,10.2941087223169,98.4156340546206,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1993,,2023-12-19,5.85383907648773,96.7691910054278,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1994,,2023-12-19,4.76421062918164,97.0684382579353,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Monaco,MC,MCO,1990,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1994,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2007,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1993,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2001,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2002,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1991,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1992,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2019,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2020,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2021,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2022,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1981,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1982,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1983,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1985,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1986,,2023-12-19,NA,NA,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
