country,iso2c,iso3c,year,status,lastupdated,pop,gdppcap,co2,region,capital,longitude,latitude,income,lending
Kazakhstan,KZ,KAZ,2012,,2023-12-19,16792090,22702.5788396469,14.5663225959365,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2013,,2023-12-19,17035551,23720.8160699559,15.2631047859855,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,1988,,2023-12-19,16430590,NA,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2021,,2023-12-19,19000988,26110.5300397847,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,1987,,2023-12-19,16072478,NA,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,1986,,2023-12-19,15721289,NA,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,1999,,2023-12-19,14928374,9330.56478832246,8.21584936175902,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kenya,KE,KEN,2022,,2023-12-19,54027487,4881.53172928637,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1980,,2023-12-19,16187124,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1983,,2023-12-19,18069461,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1998,,2023-12-19,29137373,3398.47204540693,0.254353746990163,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1988,,2023-12-19,21626122,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1989,,2023-12-19,22387803,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1981,,2023-12-19,16785962,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1982,,2023-12-19,17411491,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2021,,2023-12-19,53005614,4745.63703342904,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1993,,2023-12-19,25391830,3367.16782344836,0.235953848147219,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1994,,2023-12-19,26133744,3357.71046121944,0.233682552335402,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1987,,2023-12-19,20882094,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1996,,2023-12-19,27615736,3455.10067372916,0.260655736280214,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1997,,2023-12-19,28364264,3379.89649336448,0.2396607223794,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1971,,2023-12-19,11898457,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1995,,2023-12-19,26878347,3408.54222170657,0.244479320101046,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1973,,2023-12-19,12760405,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1974,,2023-12-19,13203949,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1975,,2023-12-19,13651908,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1972,,2023-12-19,12322903,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2018,,2023-12-19,49953304,4464.8132109268,0.385437968227287,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2019,,2023-12-19,50951450,4601.21137258037,0.382362032876395,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2020,,2023-12-19,51985780,4497.36297502329,0.374079219355755,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1979,,2023-12-19,15620613,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2007,,2023-12-19,38036793,3644.33491298608,0.25945667922109,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2008,,2023-12-19,39186895,3545.5935023918,0.265693416128019,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2009,,2023-12-19,40364444,3555.98825879606,0.307805552827632,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2010,,2023-12-19,41517895,3735.79292552312,0.323340092266238,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1984,,2023-12-19,18753176,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1985,,2023-12-19,19452161,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1986,,2023-12-19,20160879,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2001,,2023-12-19,31800343,3325.9119021003,0.247786635508931,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2002,,2023-12-19,32779823,3244.17633427425,0.233826765934642,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1990,,2023-12-19,23162269,3655.36205689276,0.27065569439678,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1991,,2023-12-19,23918235,3590.74475362224,0.25159465152842603,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1992,,2023-12-19,24655723,3455.49133713816,0.246952806859487,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2006,,2023-12-19,36925253,3513.34826922701,0.264463997037475,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1965,,2023-12-19,9417207,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1966,,2023-12-19,9802605,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1967,,2023-12-19,10201068,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1968,,2023-12-19,10613877,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2011,,2023-12-19,42635144,3824.19746656761,0.327520882772203,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1999,,2023-12-19,29965129,3380.77643972631,0.257382506179099,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2000,,2023-12-19,30851606,3303.32644478253,0.27973260127852,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2014,,2023-12-19,45831863,4055.11318821563,0.364375325524079,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2015,,2023-12-19,46851488,4163.92474700255,0.386120073710359,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2003,,2023-12-19,33767122,3241.67466546986,0.202475058431098,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2004,,2023-12-19,34791836,3306.78995368234,0.220244197518061,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2005,,2023-12-19,35843010,3399.40399436984,0.242937186357954,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1978,,2023-12-19,15087423,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1969,,2023-12-19,11039551,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2012,,2023-12-19,43725806,3899.16707145766,0.296879604689277,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2013,,2023-12-19,44792368,3950.88143214613,0.32120873806002,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1977,,2023-12-19,14577346,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1960,,2023-12-19,7751435,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2016,,2023-12-19,47894670,4244.85762585861,0.403178474765564,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2017,,2023-12-19,48948137,4312.90891724989,0.41058150997657,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1962,,2023-12-19,8363578,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1964,,2023-12-19,9047387,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1976,,2023-12-19,14102268,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1970,,2023-12-19,11473087,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1963,,2023-12-19,8697200,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,1961,,2023-12-19,8047470,NA,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kiribati,KI,KIR,1963,,2023-12-19,50780,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1961,,2023-12-19,48275,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1966,,2023-12-19,54428,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1960,,2023-12-19,47093,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1972,,2023-12-19,59606,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1962,,2023-12-19,49508,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1974,,2023-12-19,60953,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1976,,2023-12-19,60310,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1977,,2023-12-19,59894,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1973,,2023-12-19,60598,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1964,,2023-12-19,52092,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1965,,2023-12-19,53444,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1967,,2023-12-19,54990,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1998,,2023-12-19,85805,2042.00001676096,0.365946040440534,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1999,,2023-12-19,87289,1976.40268921772,0.367743931079517,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2000,,2023-12-19,88826,2063.59177195102,0.399657757863689,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1971,,2023-12-19,58535,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2002,,2023-12-19,92400,2028.62935968418,0.472943722943723,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2003,,2023-12-19,94302,2027.59342460983,0.493096646942801,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1978,,2023-12-19,59465,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2001,,2023-12-19,90531,1994.95206764834,0.383294120246104,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2006,,2023-12-19,100083,1971.43296326028,0.682433580128493,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2007,,2023-12-19,101998,1973.78396773478,0.570599423518108,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1968,,2023-12-19,55511,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1979,,2023-12-19,59775,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1970,,2023-12-19,57437,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2011,,2023-12-19,109871,1819.68812751361,0.493305785876164,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2012,,2023-12-19,111618,1883.20608349029,0.516941711910265,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2013,,2023-12-19,113311,1932.2688313844,0.563052130861081,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2014,,2023-12-19,114985,1883.2632005579,0.522676870896204,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1975,,2023-12-19,60675,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1988,,2023-12-19,71680,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1990,,2023-12-19,75124,2045.27227844342,0.319471806613066,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1991,,2023-12-19,76612,2005.54788604636,0.322403800971127,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1992,,2023-12-19,77901,1989.66423018072,0.323487503369662,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1993,,2023-12-19,79093,1976.71894788202,0.366656973436334,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1994,,2023-12-19,80264,1981.46402925199,0.340127578989335,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1969,,2023-12-19,56324,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1996,,2023-12-19,82832,1952.57661221424,0.417712961174425,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1997,,2023-12-19,84308,1950.36560044099,0.390235802059117,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2010,,2023-12-19,107995,1819.2328852702,0.502801055604426,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1985,,2023-12-19,66708,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1986,,2023-12-19,68266,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1987,,2023-12-19,69946,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2022,,2023-12-19,131232,2002.71821779186,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1989,,2023-12-19,73436,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2004,,2023-12-19,96224,1954.71689786676,0.527934818756235,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2005,,2023-12-19,98164,2010.96365589477,0.629558697689581,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2009,,2023-12-19,105996,1874.54191431086,0.552851050983056,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1980,,2023-12-19,60813,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1981,,2023-12-19,61875,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2008,,2023-12-19,103966,1895.92265233151,0.615585864609584,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2021,,2023-12-19,128874,2007.98703779419,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1984,,2023-12-19,65338,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2019,,2023-12-19,124241,1963.53488352412,0.59239703479527706,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2020,,2023-12-19,126463,1897.06192179014,0.449933972782553,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1982,,2023-12-19,62977,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1983,,2023-12-19,64121,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2018,,2023-12-19,122261,2039.4298399491,0.598719133656685,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2015,,2023-12-19,116707,2038.52177595146,0.520105906243841,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1995,,2023-12-19,81481,1951.86888776379,0.369411273793891,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2017,,2023-12-19,120362,1970.82588122744,0.60401123278111,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2016,,2023-12-19,118513,1997.85748525742,0.47842852682828,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
"Korea, Dem. People's Rep.",KP,PRK,2021,,2023-12-19,25971909,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1989,,2023-12-19,20494965,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1990,,2023-12-19,20799523,NA,5.73606904350643,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1988,,2023-12-19,20197464,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2016,,2023-12-19,25389611,NA,1.10784288896746,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2017,,2023-12-19,25516321,NA,2.12750106098759,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1991,,2023-12-19,21115534,NA,5.34848893710195,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2020,,2023-12-19,25867467,NA,2.02714861876503,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1973,,2023-12-19,16128122,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1963,,2023-12-19,12475236,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2018,,2023-12-19,25638149,NA,1.95495002388823,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2022,,2023-12-19,26069416,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1966,,2023-12-19,13444048,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1980,,2023-12-19,17973650,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1964,,2023-12-19,12787523,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2019,,2023-12-19,25755441,NA,2.15676369121383,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2015,,2023-12-19,25258015,NA,0.993803353113853,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1984,,2023-12-19,19045154,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1985,,2023-12-19,19325487,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1965,,2023-12-19,13105946,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1987,,2023-12-19,19903893,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2000,,2023-12-19,23367059,NA,3.07368163019574,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1974,,2023-12-19,16437002,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1986,,2023-12-19,19613038,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1976,,2023-12-19,16987170,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1978,,2023-12-19,17472094,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1967,,2023-12-19,13821409,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1975,,2023-12-19,16723252,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2009,,2023-12-19,24581509,NA,2.24790512250489,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2010,,2023-12-19,24686435,NA,2.09385437792051,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2011,,2023-12-19,24783789,NA,1.49690186597376,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2012,,2023-12-19,24887770,NA,1.54627754917375,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2013,,2023-12-19,25001819,NA,1.10508359411769,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2014,,2023-12-19,25126131,NA,1.24266246960187,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1972,,2023-12-19,15768363,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2001,,2023-12-19,23512522,NA,3.16363765656445,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2002,,2023-12-19,23638411,NA,3.01196218307567,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2003,,2023-12-19,23781707,NA,3.05857775474233,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2004,,2023-12-19,23948930,NA,3.10342466239619,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1979,,2023-12-19,17719172,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2006,,2023-12-19,24235761,NA,3.25705060385766,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1981,,2023-12-19,18235202,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1982,,2023-12-19,18502087,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1983,,2023-12-19,18771363,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1969,,2023-12-19,14605481,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1970,,2023-12-19,14996879,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
