country,iso2c,iso3c,year,status,lastupdated,co2pcap,forest,renewable,fossil,nuclea,region,capital,longitude,latitude,income,lending
India,IN,IND,1964,,2023-12-18,NA,NA,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1965,,2023-12-18,NA,NA,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2006,,2023-12-18,1.03653392155165,23.1179305728864,17.5404247180092,80.0158700619294,2.42987707163756,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2007,,2023-12-18,1.1235994817209,23.1820031683142,17.8640856862195,80.0515564686612,2.05898030873169,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2008,,2023-12-18,1.18036124666151,23.246075763742,16.5098337370558,81.7005852502785,1.75952284126339,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1994,,2023-12-18,0.725622134896071,21.996306996862,21.21909967171,77.3357078705161,1.44519245777392,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2010,,2023-12-18,1.33803383522422,23.3742209545976,16.0437444354595,81.2358589200095,2.68180221683125,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1998,,2023-12-18,0.818720963289576,22.4877656658337,16.7011082856411,80.9322462883448,2.36664542601404,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1985,,2023-12-18,NA,NA,NA,69.8951022645443,2.67725675225433,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1986,,2023-12-18,NA,NA,NA,71.1316804839904,2.46211471238558,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2015,,2023-12-18,1.63132348717228,23.8222246139668,15.3430503454798,81.8920986490278,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2016,,2023-12-18,1.63991401876928,23.9118253458407,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2017,,2023-12-18,1.70492672078233,24.0014260777145,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1976,,2023-12-18,NA,NA,NA,60.1568791507609,3.40113998849553,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1977,,2023-12-18,NA,NA,NA,59.272400129387,2.29661976386867,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1978,,2023-12-18,NA,NA,NA,54.6513634011024,2.51523213685769,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2021,,2023-12-18,NA,24.3598290052099,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2022,,2023-12-18,NA,NA,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2000,,2023-12-18,0.885077949226179,22.7334950003195,13.5909480276924,83.4421648340846,2.96688713822303,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1995,,2023-12-18,0.765189640436571,22.1191716641049,17.2605391115517,80.8554029174338,1.88405797101449,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1996,,2023-12-18,0.787231756113946,22.2420363313478,15.7672939365417,82.1852195444563,2.04748651900206,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1999,,2023-12-18,0.866242338513132,22.6106303330766,15.2580757461935,82.3143448705499,2.42757938325668,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2003,,2023-12-18,0.905456601736005,22.9257127866029,13.4694247561217,83.7936380384028,2.7318668115058,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2001,,2023-12-18,0.883746998008724,22.7975675957473,13.2070435298578,83.481844565611,3.31111190453116,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2002,,2023-12-18,0.897242648505059,22.8616401911751,12.0551611624532,84.768764066293,3.17607477125382,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1962,,2023-12-18,NA,NA,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1993,,2023-12-18,0.70313616671063,21.873442329619,19.5588133409081,78.9452535021962,1.49593315689562,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2004,,2023-12-18,0.955470157428994,22.9897853820307,14.4825005007376,83.0202444184207,2.48702102805446,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2005,,2023-12-18,0.984261472618751,23.0538579774586,16.6190180757235,80.9492270029176,2.42071609823714,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2020,,2023-12-18,1.57609323191648,24.270228273336,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2011,,2023-12-18,1.39687849773199,23.4638216864714,17.316962856526,79.6323250221491,3.00473878957987,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2012,,2023-12-18,1.49820412282441,23.5534224183453,15.732973360913,81.2873703640714,2.92649741907967,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2013,,2023-12-18,1.52767440026001,23.6430231502191,17.3493138262499,79.7205093068402,2.87400331835372,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1987,,2023-12-18,NA,NA,NA,76.3392012114329,2.26918327429401,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1988,,2023-12-18,NA,NA,NA,73.9247707924034,2.38089390962672,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1989,,2023-12-18,NA,NA,NA,75.4383447748126,1.70150615485362,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2018,,2023-12-18,1.79559529858433,24.0910268095884,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2019,,2023-12-18,1.75253436625037,24.1806275414622,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1992,,2023-12-18,0.690074050365449,21.7505776623761,20.7526521363897,77.2525735435864,1.99477432002396,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1997,,2023-12-18,0.817360076229187,22.3649009985907,16.015130807865,81.8517045430504,2.13316464908458,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1990,,2023-12-18,0.647451316293756,21.5048483278902,24.4892939617124,73.4128827733217,2.09782326496591,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1991,,2023-12-18,0.683086373096417,21.6277129951332,22.8074022101386,75.4620116771494,1.73058611271206,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
Indonesia,ID,IDN,2002,,2023-12-18,1.38851451403432,53.7708752880796,14.9532883003595,85.0467116996405,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2001,,2023-12-18,1.39123766548666,53.8572019777163,17.474865190511,82.525134809489,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1988,,2023-12-18,NA,NA,NA,75.0287686996548,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2004,,2023-12-18,1.51030150470751,53.5982219088063,13.6065178133036,86.3934821866964,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2003,,2023-12-18,1.49667347544607,53.684548598443,13.6385363003877,86.3614636996123,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1987,,2023-12-18,NA,NA,NA,77.4711643090316,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2005,,2023-12-18,1.49536891530725,53.5118952191696,13.6055328591928,86.3944671408072,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1989,,2023-12-18,NA,NA,NA,72.236253427623,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1990,,2023-12-18,0.814355525959575,65.4377142478624,20.9171334986378,79.0828665013622,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1994,,2023-12-18,1.02178884196497,61.6255513173656,15.6567623349819,84.3432376650181,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1995,,2023-12-18,1.1288917791437,60.6725105847414,16.4630952984306,83.5369047015695,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2006,,2023-12-18,1.57235136177763,53.4255685295329,12.2587772033185,87.7412227966815,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1993,,2023-12-18,0.965317194667514,62.5785920499898,19.7753303964758,80.2246696035242,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1986,,2023-12-18,NA,NA,NA,73.0250679243348,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1999,,2023-12-18,1.32458290502927,56.8603476542447,14.123261362975,85.876738637025,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2000,,2023-12-18,1.3109381334086,53.943528667353,15.9560675060273,84.0439324939727,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1960,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1961,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1962,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2017,,2023-12-18,1.94857443086369,50.0393338229866,12.5605535137614,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2018,,2023-12-18,2.12683683837158,49.7168177792076,17.0370007361396,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2019,,2023-12-18,2.24528577070833,49.3942964092507,16.2466452115754,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2020,,2023-12-18,2.07165896221472,49.0717803654717,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2021,,2023-12-18,NA,48.3619448681206,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1982,,2023-12-18,NA,NA,NA,86.7953083617102,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1983,,2023-12-18,NA,NA,NA,83.2782824112304,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1984,,2023-12-18,NA,NA,NA,82.8586110703274,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1985,,2023-12-18,NA,NA,NA,77.2024400624202,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2012,,2023-12-18,1.92545004760659,52.0935766828458,11.2368144778283,88.7556866470029,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2013,,2023-12-18,1.77040203245853,51.6002341387757,12.2701601703546,87.7205814276456,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2014,,2023-12-18,1.89142782676209,51.1068915947056,11.4751004932507,88.517000473942,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2015,,2023-12-18,1.88756448144649,50.6135490506354,10.6511556345733,89.3445705689278,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2016,,2023-12-18,1.84830385185678,50.7434545269582,12.0719582395239,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1991,,2023-12-18,0.875665864708233,64.4846735152382,20.5570433851098,79.4429566148902,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1992,,2023-12-18,0.909084853576623,63.531632782614,23.8383157083323,76.1616842916677,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1965,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2007,,2023-12-18,1.61781217779373,53.3392418398962,12.9038838981084,87.0961161018917,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2008,,2023-12-18,1.58083241547306,53.2529151502595,13.3158324739161,86.6841675260839,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1996,,2023-12-18,1.1755109680584,59.7194698521172,15.5306833618806,84.4693166381194,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1997,,2023-12-18,1.27625247310355,58.766429119493,10.3394213890415,89.6605786109585,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1998,,2023-12-18,1.26388340791736,57.8133883868688,15.7653963453702,84.2346036546298,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1970,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1971,,2023-12-18,NA,NA,NA,55.9794988610478,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1972,,2023-12-18,NA,NA,NA,66.9504256384577,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1973,,2023-12-18,NA,NA,NA,56.5400843881857,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1974,,2023-12-18,NA,NA,NA,58.4188521474724,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1963,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1964,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1978,,2023-12-18,NA,NA,NA,71.806885312691,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1979,,2023-12-18,NA,NA,NA,76.8746976294146,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1980,,2023-12-18,NA,NA,NA,82.0714476139696,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2009,,2023-12-18,1.62287572364692,53.1665884606228,13.2330616046028,86.7669383953972,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2010,,2023-12-18,1.70290597910492,53.0802617709861,15.8540249182646,84.1459750817354,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2011,,2023-12-18,1.92554222355036,52.586919226916,11.9928905172367,87.9989313967626,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1969,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1976,,2023-12-18,NA,NA,NA,57.1764705882353,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1977,,2023-12-18,NA,NA,NA,64.1265741039716,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1968,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1981,,2023-12-18,NA,NA,NA,81.0735447891251,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1966,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2022,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1967,,2023-12-18,NA,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1975,,2023-12-18,NA,NA,NA,60.1003344481605,0,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1963,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1964,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1966,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1967,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1976,,2023-12-18,NA,NA,NA,77.0377216798567,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1965,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1970,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1971,,2023-12-18,NA,NA,NA,66.9463294262801,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2016,,2023-12-18,7.28896617589145,6.57069181463199,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1977,,2023-12-18,NA,NA,NA,77.8076274757691,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1978,,2023-12-18,NA,NA,NA,68.5141331183554,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1979,,2023-12-18,NA,NA,NA,75.2658724724999,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2006,,2023-12-18,6.79304015839326,6.22894226282571,9.54474211394941,90.4552578860506,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1972,,2023-12-18,NA,NA,NA,63.0691929236889,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1968,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1969,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1961,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1962,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1998,,2023-12-18,4.58542206295696,5.69497040693534,6.80429907987319,93.1957009201268,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1999,,2023-12-18,5.01530327882646,5.71029494830423,4.41970310391363,95.5802968960864,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2000,,2023-12-18,5.19428491683261,5.72561948967313,3.03784327134606,96.9621567286539,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2001,,2023-12-18,5.31037407192706,5.80950661853189,3.91076901804438,96.0892309819556,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2002,,2023-12-18,5.49371213979057,5.89339374739065,5.72862753995151,94.2713724600485,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2017,,2023-12-18,7.41290262847642,6.60128813559322,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2018,,2023-12-18,7.44512790495015,6.61142064714946,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2019,,2023-12-18,7.22298000274987,6.6215531587057,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2007,,2023-12-18,7.10933265530428,6.31282939168447,8.88786485347033,91.1121351465297,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2008,,2023-12-18,7.13393012945701,6.39671652054324,2.42343728149909,97.5765627185009,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1960,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1973,,2023-12-18,NA,NA,NA,76.4988009592326,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1974,,2023-12-18,NA,NA,NA,75.5730096394145,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1975,,2023-12-18,NA,NA,NA,78.0573248407643,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2013,,2023-12-18,7.43960075518748,6.56449077826076,5.70772079837216,92.5600341419176,1.73224505971025,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2014,,2023-12-18,7.57057831407027,6.56449077826076,5.19538689554967,93.1761158592763,1.62849724517405,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2015,,2023-12-18,7.32579213851096,6.56449077826076,5.10488787847473,93.8567452865486,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1989,,2023-12-18,NA,NA,NA,85.7300045530429,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1992,,2023-12-18,3.93537083194211,5.60302315872197,13.8767546158775,86.1232453841226,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1993,,2023-12-18,3.96163160402327,5.61834770009087,12.8903994540969,87.1096005459031,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1994,,2023-12-18,4.44600766758785,5.63367224145976,9.09279659981924,90.9072034001808,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1995,,2023-12-18,4.46616256332017,5.64899678282866,8.57603464303786,91.4239653569621,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1996,,2023-12-18,4.54252383074113,5.66432132419755,8.13496648948463,91.8650335105154,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2009,,2023-12-18,7.29652191655885,6.480603649402,3.36992365722546,96.6300763427745,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2022,,2023-12-18,NA,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2010,,2023-12-18,7.1798251528995,6.56449077826076,4.16339355852317,95.8366064414768,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1997,,2023-12-18,4.67983523764114,5.67964586556644,7.08740346749859,92.9125965325014,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2012,,2023-12-18,7.2308576752779,6.56449077826076,4.98552753700703,94.2880963991883,0.726376063804685,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1987,,2023-12-18,NA,NA,NA,81.838647531225,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1988,,2023-12-18,NA,NA,NA,84.640756302521,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2005,,2023-12-18,6.42318378827662,6.14505513396694,9.08034230268182,90.9196576973182,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1990,,2023-12-18,3.55724665265993,5.57237407598418,10.2923758925248,89.7076241074752,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2003,,2023-12-18,5.73583734069663,5.97728087624942,7.2297534410377,92.7702465589623,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2004,,2023-12-18,6.04764373362858,6.06116800510818,6.39475670688602,93.605243293114,0,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
