country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,region,capital,longitude,latitude,income,lending
Guinea,GN,GIN,2022,,2023-12-19,2199,35303,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1978,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1993,,2023-12-19,577156,27,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1980,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1995,,2023-12-19,672293,441,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1996,,2023-12-19,663849,520,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1997,,2023-12-19,435294,641,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2011,,2023-12-19,16606,13164,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2012,,2023-12-19,10369,14062,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2015,,2023-12-19,8835,16995,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2016,,2023-12-19,5067,17536,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2017,,2023-12-19,5156,20333,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2018,,2023-12-19,4294,23493,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2019,,2023-12-19,4964,26857,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1992,,2023-12-19,478491,16,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2005,,2023-12-19,63519,5816,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1994,,2023-12-19,553236,101,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2008,,2023-12-19,21485,9481,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2009,,2023-12-19,15322,10912,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2010,,2023-12-19,14110,11978,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1970,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1971,,2023-12-19,NA,300,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2013,,2023-12-19,8554,14559,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1973,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2001,,2023-12-19,178446,2009,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1975,,2023-12-19,NA,300000,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1976,,2023-12-19,NA,500000,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1977,,2023-12-19,NA,3000,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1963,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2006,,2023-12-19,31466,6830,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2007,,2023-12-19,25220,8269,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1968,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1969,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2000,,2023-12-19,427210,1489,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1989,,2023-12-19,NA,50,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1972,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1999,,2023-12-19,501544,1148,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1967,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1964,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1990,,2023-12-19,325000,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1991,,2023-12-19,547961,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2004,,2023-12-19,139240,4777,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1962,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1965,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1966,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1961,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2002,,2023-12-19,182164,3417,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2003,,2023-12-19,184339,3868,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1960,,2023-12-19,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea-Bissau,GW,GNB,1964,,2023-12-19,NA,30000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1963,,2023-12-19,NA,6000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1962,,2023-12-19,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2002,,2023-12-19,7639,978,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1960,,2023-12-19,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1992,,2023-12-19,12163,5006,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1997,,2023-12-19,15982,865,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1965,,2023-12-19,NA,50000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1966,,2023-12-19,NA,61050,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1996,,2023-12-19,15401,854,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1977,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1998,,2023-12-19,6604,8885,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1999,,2023-12-19,7120,3187,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1961,,2023-12-19,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2005,,2023-12-19,7615,1042,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1978,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2003,,2023-12-19,7552,969,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1991,,2023-12-19,4631,5006,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1969,,2023-12-19,NA,67800,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1970,,2023-12-19,NA,66660,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1971,,2023-12-19,NA,80000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1975,,2023-12-19,NA,46000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1976,,2023-12-19,NA,37000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2000,,2023-12-19,7587,880,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2001,,2023-12-19,7332,917,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1988,,2023-12-19,NA,4999,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2004,,2023-12-19,7537,1008,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1990,,2023-12-19,3004,5001,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2011,,2023-12-19,7796,1118,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1993,,2023-12-19,20727,5006,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1994,,2023-12-19,23909,5011,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1995,,2023-12-19,15350,830,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2008,,2023-12-19,7885,1053,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2009,,2023-12-19,7897,1100,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2010,,2023-12-19,7675,1117,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1972,,2023-12-19,NA,82000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1973,,2023-12-19,NA,84000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1974,,2023-12-19,NA,90000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2021,,2023-12-19,1846,2039,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1989,,2023-12-19,NA,5001,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1968,,2023-12-19,NA,56740,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2006,,2023-12-19,7801,1000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2012,,2023-12-19,7780,1173,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1967,,2023-12-19,NA,59520,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1984,,2023-12-19,NA,5010,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1986,,2023-12-19,NA,5355,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2007,,2023-12-19,7863,1018,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1983,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1979,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1980,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1987,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2020,,2023-12-19,1846,1638,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2016,,2023-12-19,9264,1650,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2017,,2023-12-19,11207,1870,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1981,,2023-12-19,110,4000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1982,,2023-12-19,NA,5000,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2015,,2023-12-19,8685,1472,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1985,,2023-12-19,NA,5350,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2022,,2023-12-19,24,2030,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2019,,2023-12-19,1846,2093,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2013,,2023-12-19,8535,1222,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2014,,2023-12-19,8685,1306,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2018,,2023-12-19,4853,2043,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guyana,GY,GUY,2012,,2023-12-19,7,800,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1980,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2011,,2023-12-19,7,768,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1978,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1981,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1979,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2013,,2023-12-19,12,800,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1976,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1982,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2022,,2023-12-19,12,248,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2019,,2023-12-19,14,284,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2020,,2023-12-19,23,267,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1965,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1966,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1991,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2004,,2023-12-19,NA,191,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1992,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1977,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2007,,2023-12-19,NA,676,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2008,,2023-12-19,NA,707,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2014,,2023-12-19,12,700,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2017,,2023-12-19,17,260,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2018,,2023-12-19,25,283,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1970,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1971,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1972,,2023-12-19,100,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1973,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2021,,2023-12-19,40,285,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1974,,2023-12-19,200,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2005,,2023-12-19,NA,405,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2006,,2023-12-19,NA,535,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1993,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1994,,2023-12-19,NA,69,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1983,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2015,,2023-12-19,12,508,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2016,,2023-12-19,12,269,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1986,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1987,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1988,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1989,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1990,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2003,,2023-12-19,NA,75,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1975,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1962,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1963,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1964,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2009,,2023-12-19,NA,724,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2010,,2023-12-19,7,746,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1968,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1969,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1998,,2023-12-19,NA,38,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1999,,2023-12-19,NA,47,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2000,,2023-12-19,NA,35,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2001,,2023-12-19,NA,36,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,2002,,2023-12-19,NA,50,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1961,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1995,,2023-12-19,NA,59,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1984,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1985,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1997,,2023-12-19,NA,37,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1960,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1967,,2023-12-19,NA,NA,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Guyana,GY,GUY,1996,,2023-12-19,NA,54,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
Haiti,HT,HTI,1962,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1960,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1995,,2023-12-19,NA,13927,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1963,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2002,,2023-12-19,NA,7722,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1994,,2023-12-19,NA,9800,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1973,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1996,,2023-12-19,NA,15119,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1993,,2023-12-19,NA,3861,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1988,,2023-12-19,NA,4699,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2003,,2023-12-19,NA,7550,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1961,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1972,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1966,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1967,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1968,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2001,,2023-12-19,NA,7246,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1970,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1971,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1998,,2023-12-19,NA,13539,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1969,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2000,,2023-12-19,NA,7564,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1975,,2023-12-19,NA,NA,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1989,,2023-12-19,NA,3344,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1999,,2023-12-19,NA,8768,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1991,,2023-12-19,NA,1857,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,1992,,2023-12-19,NA,2483,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2007,,2023-12-19,NA,22275,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2008,,2023-12-19,NA,23059,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
Haiti,HT,HTI,2009,,2023-12-19,NA,24110,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
