country,iso2c,iso3c,year,status,lastupdated,military_gov,education_gov,region,capital,longitude,latitude,income,lending
Guam,GU,GUM,2011,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,2012,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1970,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,2014,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,2015,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1975,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1976,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1966,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1978,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1979,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1965,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1974,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1967,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1968,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1969,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1971,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1972,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guam,GU,GUM,1973,,2024-02-21,NA,NA,East Asia & Pacific,Agana,144.794,13.4443,High income,Not classified
Guatemala,GT,GTM,1971,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1967,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1970,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1972,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1973,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1960,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1961,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1964,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1965,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1966,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2003,,2024-02-21,5.39095431587742,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2004,,2024-02-21,3.57450473729543,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2005,,2024-02-21,2.79824561403509,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1968,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1969,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1982,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2009,,2024-02-21,2.75252236381523,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2010,,2024-02-21,2.8277358685543,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2011,,2024-02-21,2.87249350600811,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2012,,2024-02-21,3.17715112075199,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1962,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1963,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2002,,2024-02-21,5.49531963976753,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1976,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1977,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1978,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1980,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1981,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2007,,2024-02-21,2.79011288855599,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2008,,2024-02-21,3.11906826911163,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1983,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1997,,2024-02-21,6.95693696822365,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1998,,2024-02-21,5.7614229554682,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1999,,2024-02-21,4.88039299444682,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2000,,2024-02-21,6.4123495552067,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2001,,2024-02-21,7.25043372251137,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1975,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2016,,2024-02-21,3.50554850982879,18.0636234283447,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2017,,2024-02-21,3.00408769973987,18.0938262939453,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2018,,2024-02-21,2.82460700581755,18.2723255157471,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2006,,2024-02-21,2.9432697725453,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2019,,2024-02-21,3.19968435292349,18.5436973571777,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2020,,2024-02-21,2.82960365234312,19.0534534454346,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1995,,2024-02-21,11.5382435236523,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1996,,2024-02-21,9.50563553710274,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2013,,2024-02-21,3.36765690161149,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1984,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1985,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1974,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1979,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2014,,2024-02-21,3.12336605337148,17.1296463012695,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2015,,2024-02-21,3.22669516287923,18.5278301239014,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1990,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1986,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1993,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1994,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2021,,2024-02-21,2.93640219394666,19.551778793335,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1987,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1988,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1989,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1991,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,1992,,2024-02-21,NA,NA,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guatemala,GT,GTM,2022,,2024-02-21,3.20722963361655,19.3998908996582,Latin America & Caribbean,Guatemala City,-90.5328,14.6248,Upper middle income,IBRD
Guinea,GN,GIN,1986,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1985,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1984,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1979,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1987,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1981,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1982,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1974,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1998,,2024-02-21,8.49646184142887,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2014,,2024-02-21,11.1022258299143,11.9895095825195,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1988,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1983,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2020,,2024-02-21,8.63294668590143,14.290060043335,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2021,,2024-02-21,9.95862088027878,11.5016679763794,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2022,,2024-02-21,11.3324538927662,11.9496955871582,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1978,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1993,,2024-02-21,7.24617677910893,11.4484996795654,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1980,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1995,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1996,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1997,,2024-02-21,6.69070363899937,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2011,,2024-02-21,NA,14.2593097686768,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2012,,2024-02-21,11.4096198566062,9.46061038970947,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2015,,2024-02-21,11.6015111223731,11.5987796783447,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2016,,2024-02-21,11.6632419760947,15.7688598632812,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2017,,2024-02-21,10.1748250094139,13.3767900466919,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2018,,2024-02-21,10.4162550314831,14.8701200485229,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2019,,2024-02-21,9.83549643088903,12.4053602218628,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1992,,2024-02-21,8.78311821692202,11.537449836731,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2005,,2024-02-21,NA,10.9474697113037,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1994,,2024-02-21,7.71709940416413,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2008,,2024-02-21,NA,15.6782598495483,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2009,,2024-02-21,NA,13.583399772644,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2010,,2024-02-21,NA,12.4383201599121,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1970,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1971,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2013,,2024-02-21,12.6059501085868,14.1328096389771,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1973,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2001,,2024-02-21,15.3614106281928,10.3157596588135,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1975,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1976,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1977,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1963,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2006,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2007,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1968,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1969,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2000,,2024-02-21,8.99216125419933,15.195969581604,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1989,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1972,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1999,,2024-02-21,9.90163002029446,14.6585502624512,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1967,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1964,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1990,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1991,,2024-02-21,10.500592963244,9.9965295791626,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2004,,2024-02-21,12.4167605778096,12.3133001327515,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1962,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1965,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1966,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1961,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2002,,2024-02-21,16.7451360909525,13.0643196105957,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,2003,,2024-02-21,11.9687608175739,11.6247501373291,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea,GN,GIN,1960,,2024-02-21,NA,NA,Sub-Saharan Africa,Conakry,-13.7,9.51667,Low income,IDA
Guinea-Bissau,GW,GNB,1964,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1963,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1962,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2002,,2024-02-21,9.74511096462316,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1960,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1992,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1997,,2024-02-21,2.04431599229287,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1965,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1966,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1996,,2024-02-21,2.29405630865485,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1977,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1998,,2024-02-21,5.62828947368421,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1999,,2024-02-21,NA,16.7430992126465,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1961,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2005,,2024-02-21,9.39466102193215,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1978,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2003,,2024-02-21,7.97717671586109,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1991,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1969,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1970,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1971,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1975,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1976,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2000,,2024-02-21,10.3834442659322,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2001,,2024-02-21,7.86319003504389,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1988,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2004,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1990,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2011,,2024-02-21,8.75695143265717,10.1997404098511,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1993,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1994,,2024-02-21,1.08260257659413,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1995,,2024-02-21,1.96510736196319,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2008,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2009,,2024-02-21,7.52289324214675,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2010,,2024-02-21,9.83298756389008,9.06923961639404,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1972,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1973,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1974,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2021,,2024-02-21,6.12946392063185,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1989,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1968,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2006,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2012,,2024-02-21,17.9878294395212,14.5397996902466,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1967,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1984,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1986,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2007,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1983,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1979,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1980,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1987,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2020,,2024-02-21,6.34744764756358,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2016,,2024-02-21,6.16382157862749,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,2017,,2024-02-21,7.22637371169038,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
Guinea-Bissau,GW,GNB,1981,,2024-02-21,NA,NA,Sub-Saharan Africa,Bissau,-15.1804,11.8037,Low income,IDA
