country,iso2c,iso3c,year,status,lastupdated,gini,under_2.15,region,capital,longitude,latitude,income,lending
Indonesia,ID,IDN,1969,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1976,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1977,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1968,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1981,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1966,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,2022,,2024-02-21,37.9,2.5,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1967,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
Indonesia,ID,IDN,1975,,2024-02-21,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1963,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1964,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1966,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1967,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1976,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1965,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1970,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1971,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2016,,2024-02-21,40,0.7,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1977,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1978,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1979,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2006,,2024-02-21,44.8,0.8,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1972,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1968,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1969,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1961,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1962,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1998,,2024-02-21,44.1,4.5,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1999,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2000,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2001,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2002,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2017,,2024-02-21,40.8,0.6,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2018,,2024-02-21,42,0.9,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2019,,2024-02-21,40.9,0.9,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2007,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2008,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1960,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1973,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1974,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1975,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2013,,2024-02-21,37.4,0.3,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2014,,2024-02-21,38.8,0.8,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2015,,2024-02-21,39.5,0.7,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1989,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1992,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1993,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1994,,2024-02-21,43,4.5,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1995,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1996,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2009,,2024-02-21,42.1,1.5,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2022,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2010,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1997,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2012,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1987,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1988,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2005,,2024-02-21,43.6,1,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1990,,2024-02-21,43.6,8.4,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2003,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2004,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1984,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2020,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2021,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1982,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2011,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1986,,2024-02-21,47.4,9.1,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1991,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1980,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1985,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1981,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1983,,2024-02-21,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
Iraq,IQ,IRQ,1997,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1981,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1999,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1983,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1980,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1974,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1982,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1985,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1979,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1991,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1992,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1993,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1994,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1998,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2009,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2010,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2011,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1986,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1987,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1975,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2015,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1976,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1977,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1978,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2019,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2020,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2021,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2022,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1996,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1984,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2012,,2024-02-21,29.5,0.1,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2013,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2014,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1988,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1989,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1990,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2004,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2005,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2006,,2024-02-21,28.6,0,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2007,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1995,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1968,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2000,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1970,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1971,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1972,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2001,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2002,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2003,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2017,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2018,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1964,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1965,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2008,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1967,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1969,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1960,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2016,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1962,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1973,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1966,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1963,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1961,,2024-02-21,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Ireland,IE,IRL,1962,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1963,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1969,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1970,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1960,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1996,,2024-02-21,35.6,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1961,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1964,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2002,,2024-02-21,32.3,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2003,,2024-02-21,32.9,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1989,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2001,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1967,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1968,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1992,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1993,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1994,,2024-02-21,36.9,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1995,,2024-02-21,37,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2012,,2024-02-21,33.2,0.3,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2013,,2024-02-21,33.5,0.7,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2014,,2024-02-21,31.9,0.4,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2015,,2024-02-21,31.8,0.4,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2016,,2024-02-21,32.8,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2004,,2024-02-21,33.6,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2005,,2024-02-21,33.8,0,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1965,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1966,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2008,,2024-02-21,30.9,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2009,,2024-02-21,32.7,0.5,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2010,,2024-02-21,32.3,0.5,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2011,,2024-02-21,32.9,0.5,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1983,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1984,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1985,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1986,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1987,,2024-02-21,35.5,0.7,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1988,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2017,,2024-02-21,31.4,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2018,,2024-02-21,30.6,0,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1990,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1991,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2021,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2022,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1979,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1980,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1981,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1997,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1998,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1999,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2000,,2024-02-21,33,0.2,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1976,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1973,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2006,,2024-02-21,32.7,0.4,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2007,,2024-02-21,31.9,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1972,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1977,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1978,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1971,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2020,,2024-02-21,29.2,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1982,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,2019,,2024-02-21,30.8,0.1,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1974,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Ireland,IE,IRL,1975,,2024-02-21,NA,NA,Europe & Central Asia,Dublin,-6.26749,53.3441,High income,Not classified
Isle of Man,IM,IMN,1995,,2024-02-21,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1972,,2024-02-21,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1979,,2024-02-21,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1971,,2024-02-21,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
