country,iso2c,iso3c,year,status,lastupdated,education,primary,secondary,tertiary,under5,hiv_uninfected,edu_gender,labor_gender,unemploy_f,aid_dependancy,region,capital,longitude,latitude,income,lending
Kiribati,KI,KIR,2015,,2023-12-18,12.1140260696411,104.855712890625,NA,NA,57.5,NA,NA,NA,NA,64949996.9482422,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,1995,,2023-12-18,NA,113.871788024902,38.8950805664062,NA,77,NA,1.0565299987793,NA,NA,14529999.7329712,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2017,,2023-12-18,13.5754632949829,101.298461914062,NA,NA,54.4,NA,NA,NA,NA,77150001.5258789,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2016,,2023-12-18,13.4831161499023,106.72061920166,NA,NA,56.1,NA,NA,NA,NA,60840000.1525879,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
"Korea, Dem. People's Rep.",KP,PRK,2021,,2023-12-18,NA,NA,NA,NA,15.4,NA,NA,87.2483895676633,3.377,18200000.7629395,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1989,,2023-12-18,NA,NA,NA,NA,39.5,NA,NA,NA,NA,8310000.4196167,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1990,,2023-12-18,NA,NA,NA,NA,43.4,NA,NA,84.7122824289699,NA,7730000.01907349,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1988,,2023-12-18,NA,NA,NA,NA,36.8,NA,NA,NA,NA,9039999.96185303,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2016,,2023-12-18,NA,NA,NA,NA,20,NA,NA,86.3052033231307,3.023,119650001.525879,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2017,,2023-12-18,NA,NA,NA,NA,19,NA,NA,86.5393252819643,2.997,133119995.117188,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1991,,2023-12-18,NA,NA,NA,NA,48.6,NA,NA,84.9705960131468,2.464,8619999.88555908,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2020,,2023-12-18,NA,NA,NA,NA,16.5,NA,NA,86.8310091696513,3.126,124089996.337891,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2018,,2023-12-18,NA,93.1532287597656,NA,27.2090396881104,18.2,NA,NA,86.8231249299301,2.944,120510002.13623,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2022,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,87.4823382306971,3.115,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2019,,2023-12-18,NA,NA,NA,NA,17.3,NA,NA,86.8310245166434,2.905,134059997.558594,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2015,,2023-12-18,NA,NA,95.9569625854492,28.0235691070557,21.1,NA,NA,86.4953212726138,2.993,131429992.675781,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1985,,2023-12-18,NA,NA,NA,NA,35.1,NA,NA,NA,NA,5510000.22888184,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1987,,2023-12-18,NA,NA,NA,NA,35.2,NA,NA,NA,NA,16399999.6185303,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2000,,2023-12-18,NA,NA,NA,NA,60,NA,NA,86.8055037197382,3.165,73550003.0517578,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1986,,2023-12-18,NA,NA,NA,NA,34.7,NA,NA,NA,NA,5429999.82833862,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000000,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2009,,2023-12-18,NA,103.036560058594,NA,30.5750198364258,31,NA,NA,86.4682846524157,3.034,65220001.2207031,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2010,,2023-12-18,NA,NA,NA,NA,29.5,NA,NA,86.5254416917073,2.931,78830001.8310547,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2011,,2023-12-18,NA,NA,NA,30.0365505218506,27.7,NA,NA,86.5079563026887,3.026,118489997.86377,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2012,,2023-12-18,NA,NA,NA,NA,25.7,NA,NA,86.461738067317,2.998,97870002.746582,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2013,,2023-12-18,NA,NA,NA,NA,24,NA,NA,86.4279029138329,3.009,109099998.474121,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2014,,2023-12-18,NA,NA,NA,NA,22.4,NA,NA,86.3977930896745,2.94,153529998.779297,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2001,,2023-12-18,NA,NA,NA,NA,52.1,NA,NA,86.6347854242945,3.204,117889999.389648,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2002,,2023-12-18,NA,NA,NA,NA,44.7,NA,NA,86.6162622689452,3.146,264399993.896484,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2003,,2023-12-18,NA,NA,NA,NA,38.9,NA,NA,86.5624961060646,3.178,131139999.389648,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2004,,2023-12-18,NA,NA,NA,NA,35,NA,NA,86.492551268466,3.162,160850006.103516,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2006,,2023-12-18,NA,NA,NA,NA,32.4,NA,NA,86.4257739416768,3.063,55180000.3051758,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1999,,2023-12-18,NA,NA,NA,NA,67.4,NA,NA,86.7794712286159,3.178,200929992.675781,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2008,,2023-12-18,NA,NA,NA,NA,31.8,NA,NA,86.3860953759389,3.015,206229995.727539,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2005,,2023-12-18,NA,NA,NA,NA,33,NA,NA,86.3243809904153,3.134,87449996.9482422,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1992,,2023-12-18,NA,NA,NA,NA,54.8,NA,NA,85.3867295842171,2.478,10590000.1525879,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2007,,2023-12-18,NA,NA,NA,NA,32.2,NA,NA,86.5334513406714,3.095,99569999.6948242,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1998,,2023-12-18,NA,NA,NA,NA,72.9,NA,NA,87.089682924103,3.009,105260002.13623,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1996,,2023-12-18,NA,NA,NA,NA,75.7,NA,NA,86.4951407924246,2.761,25569999.6948242,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1997,,2023-12-18,NA,NA,NA,NA,75.7,NA,NA,86.9704614084577,2.859,88430000.3051758,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1993,,2023-12-18,NA,NA,NA,NA,61.3,NA,NA,85.6978287546017,2.58,14060000.4196167,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1994,,2023-12-18,NA,NA,NA,NA,67.7,NA,NA,85.8940049521047,2.708,5659999.84741211,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,1995,,2023-12-18,NA,NA,NA,NA,72.8,NA,NA,86.2214845504917,2.715,13479999.5422363,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Rep.",KR,KOR,1971,,2023-12-18,3.73918008804321,100.106086730957,39.8332710266113,7.02642011642456,57.1,NA,0.877659976482391,NA,NA,324510009.765625,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1973,,2023-12-18,2.68021988868713,102.722831726074,45.8158683776855,7.44246006011963,50.6,NA,0.881309986114502,NA,NA,282000000,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1970,,2023-12-18,3.41404008865356,NA,NA,NA,61.3,NA,NA,NA,NA,274670013.427734,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1960,,2023-12-18,NA,NA,NA,NA,111.9,NA,NA,NA,NA,250710006.713867,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1972,,2023-12-18,3.22075009346008,101.957977294922,43.0216789245605,7.30150985717773,53.6,NA,0.880879998207092,NA,NA,365429992.675781,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1997,,2023-12-18,NA,100.298080444336,95.7458724975586,70.1971588134766,9.1,NA,1.01029002666473,65.421511627907,2.304,-159649993.896484,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1968,,2023-12-18,NA,NA,NA,NA,71.1,NA,NA,NA,NA,239630004.882813,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1964,,2023-12-18,NA,NA,NA,NA,92,NA,NA,NA,NA,171690002.441406,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1965,,2023-12-18,NA,NA,NA,NA,86.9,NA,NA,NA,NA,220490005.493164,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1966,,2023-12-18,NA,NA,NA,NA,81.7,NA,NA,NA,NA,230630004.882813,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1967,,2023-12-18,NA,NA,NA,NA,76.4,NA,NA,NA,NA,259089996.337891,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1994,,2023-12-18,3.01831007003784,103.078842163086,94.2984085083008,43.6291694641113,11.3,NA,0.997359991073608,62.6661041974267,1.925,-114230003.356934,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1995,,2023-12-18,2.93543004989624,103.151412963867,95.4318008422852,47.9653587341309,10.5,NA,1.01213002204895,63.3381166155426,1.679,57000000,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1996,,2023-12-18,NA,102.481750488281,97.4143295288086,53.7457618713379,9.7,NA,1.01521003246307,64.1336183012744,1.585,-148899993.896484,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1983,,2023-12-18,4.31538009643555,103.71524810791,82.9063415527344,23.4447193145752,29.2,NA,0.957340002059937,NA,NA,7639999.8664856,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2007,,2023-12-18,NA,100.793983459473,96.7113800048828,102.949272155762,4.8,NA,0.999469995498657,68.3895362919504,2.394,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1999,,2023-12-18,3.3692901134491,101.044090270996,96.0229034423828,71.0881500244141,8,NA,1.00989997386932,63.979199027487,5.078,-55099998.4741211,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2000,,2023-12-18,NA,98.9645385742188,98.0937805175781,74.6898574829102,7.5,NA,1.00961005687714,66.2599927203117,3.227,-198139999.389648,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1961,,2023-12-18,NA,NA,NA,NA,106.5,NA,NA,NA,NA,229149993.896484,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1962,,2023-12-18,NA,NA,NA,NA,101.8,NA,NA,NA,NA,236210006.713867,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1963,,2023-12-18,NA,NA,NA,NA,96.9,NA,NA,NA,NA,262200012.207031,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2002,,2023-12-18,NA,98.9580383300781,97.2662963867188,80.7160491943359,6.8,NA,1.00986003875732,67.0520848632121,2.493,-81910003.6621094,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2003,,2023-12-18,NA,99.9939575195312,96.9660186767578,84.4563903808594,6.4,NA,1.00964999198914,66.0218738704971,3.034,-461600006.103516,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2004,,2023-12-18,NA,100.176528930664,96.9991989135742,89.8009033203125,6,NA,1.00923001766205,67.356291214281,3.077,-71540000.9155273,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2005,,2023-12-18,NA,100.344917297363,97.2146224975586,95.3700103759766,5.6,NA,1.00725996494293,67.8049825303544,3.091,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2006,,2023-12-18,NA,100.363288879395,96.7785415649414,99.9493103027344,5.2,NA,1.0020500421524,68.4185765172391,2.704,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1969,,2023-12-18,NA,NA,NA,NA,66,NA,NA,NA,NA,338299987.792969,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1982,,2023-12-18,6.32966995239258,102.897888183594,82.0337600708008,18.8228797912598,31.6,NA,0.954249978065491,NA,NA,33779998.7792969,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1984,,2023-12-18,4.00532007217407,103.238571166992,86.0946426391602,27.5428199768066,26.9,NA,0.966920018196106,NA,NA,-36880001.0681152,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1985,,2023-12-18,3.98644995689392,102.402671813965,86.6791610717773,31.2666606903076,24.6,NA,0.975149989128113,NA,NA,-8819999.69482422,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1986,,2023-12-18,3.63594007492065,100.26286315918,87.392951965332,34.4731292724609,22.4,NA,0.980650007724762,NA,NA,-17569999.6948242,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1987,,2023-12-18,3.3742399215698202,99.1139984130859,89.5768966674805,35.6251106262207,20.4,NA,0.993350028991699,NA,NA,10659999.8474121,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1988,,2023-12-18,2.74737000465393,97.2687911987305,89.4224624633789,35.2998313903809,18.6,NA,0.977859973907471,NA,NA,9279999.73297119,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1989,,2023-12-18,3.06262993812561,96.9967193603516,90.9010314941406,34.7567405700684,17,NA,0.980430006980896,NA,NA,51669998.1689453,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1990,,2023-12-18,3.03873991966248,98.298957824707,91.1876220703125,34.9929618835449,15.6,NA,0.983640015125275,63.4775159434873,NA,52279998.7792969,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1991,,2023-12-18,3.48924994468689,98.8888778686523,91.1681671142578,35.7576217651367,14.4,NA,0.987950026988983,62.801614871843,1.984,54419998.1689453,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1992,,2023-12-18,3.57788991928101,100.737159729004,90.6418685913086,37.766040802002,13.3,NA,0.991810023784637,62.2786359584348,2.131,-3099999.90463257,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1993,,2023-12-18,3.69697999954224,101.66374206543,91.9217071533203,41.7373695373535,12.2,NA,0.997669994831085,62.1933218973152,2.251,-35110000.6103516,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1980,,2023-12-18,3.45873999595642,100.493370056152,75.9026718139648,12.3588104248047,36.2,NA,0.9341099858284,NA,NA,138710006.713867,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1981,,2023-12-18,2.89862990379333,101.760276794434,81.6750106811523,14.783390045166,33.9,NA,0.949150025844574,NA,NA,330390014.648438,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2016,,2023-12-18,4.33309984207153,99.7160110473633,98.7179565429688,93.6577224731445,3.4,NA,0.99481999874115,71.0244100344851,3.539,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2020,,2023-12-18,4.8017201423645,99.217903137207,97.0888214111328,96.8767700195312,3,NA,0.9964200258255,73.1001721170396,3.988,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1998,,2023-12-18,3.36813998222351,100.59822845459,95.1108779907227,67.2375183105469,8.5,NA,1.01148998737335,62.7043030920101,5.646,-50369998.9318848,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2022,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,74.3738508682329,2.954,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2008,,2023-12-18,NA,101.344970703125,96.3489303588867,103.136177062988,4.5,NA,0.99906998872757,68.6213544778146,2.397,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1974,,2023-12-18,NA,102.674819946289,49.5000686645508,7.52127981185913,48.1,NA,0.882189989089966,NA,NA,252039993.286133,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1975,,2023-12-18,2.08925008773804,102.212028503418,52.2041091918945,7.81883001327515,45.9,NA,0.88384997844696,NA,NA,247479995.727539,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1976,,2023-12-18,2.75457000732422,102.461959838867,55.2304916381836,8.77939033508301,44.1,NA,0.885869979858398,NA,NA,216139999.389648,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2001,,2023-12-18,NA,98.7921524047852,97.6082382202148,77.3433532714844,7.1,NA,1.01021003723145,67.1273325423363,3.001,-111330001.831055,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1978,,2023-12-18,NA,99.2359619140625,64.0859298706055,9.35772037506104,40.3,NA,0.898119986057281,NA,NA,164210006.713867,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1979,,2023-12-18,3.01883006095886,100.010139465332,69.1091232299805,10.4358596801758,38.3,NA,0.911239981651306,NA,NA,133860000.610352,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2014,,2023-12-18,NA,99.4568099975586,98.5806732177734,94.4421691894531,3.6,NA,0.996720016002655,69.919039265956,2.957,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2015,,2023-12-18,4.45423793792725,100.062088012695,98.5931930541992,93.9676513671875,3.5,NA,0.995540022850037,70.5683136789271,3.486,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,1977,,2023-12-18,2.42641997337341,100.202362060547,59.6675491333008,8.85692024230957,42.2,NA,0.890120029449463,NA,NA,237179992.675781,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2017,,2023-12-18,4.32823991775513,98.6247100830078,99.105583190918,93.7230224609375,3.3,NA,0.995310008525848,71.674144548354,3.476,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2021,,2023-12-18,NA,98.67578125,98.0951538085938,100.317680358887,2.9,NA,NA,73.824930473332,3.743,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2019,,2023-12-18,4.68465995788574,99.6388168334961,98.3813018798828,93.9989166259766,3.1,NA,0.9964200258255,73.1568560734944,3.583,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2012,,2023-12-18,NA,101.147590637207,97.3674163818359,98.286979675293,3.8,NA,0.997269988059998,68.6952367954142,2.557,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2009,,2023-12-18,3.91358160972595,101.050827026367,96.8854293823242,102.658447265625,4.3,NA,0.998329997062683,68.0270340525084,2.683,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
