country,iso2c,iso3c,year,status,lastupdated,electricity_ur,electricity_ru,water_ur,water_ru,sanitation_ur,sanitation_ru,region,capital,longitude,latitude,income,lending
Malaysia,MY,MYS,2001,,2023-12-18,99.2087020874023,97.6259905090368,99.2968824593838,92.9367202998406,94.6171447325205,91.0152455335312,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2002,,2023-12-18,99.1962738037109,97.676727340378,99.2887884303406,92.7925480800806,94.7023219545331,91.2534317271886,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2014,,2023-12-18,99.9822540283203,99.0039718298722,99.1916600818222,91.0624814429615,95.7244486186847,94.1116660510777,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Maldives,MV,MDV,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2000,,2023-12-18,99.1759872436523,77.9073371122235,97.8215604672874,92.2811469781385,92.5145764457492,68.0849376473017,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2001,,2023-12-18,99.1645355224609,82.7086620335756,97.874194516171,92.7094811508847,92.8386233792577,69.5377548625909,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2003,,2023-12-18,99.1423416137695,84.5992876598719,97.9794626139381,93.5661494963771,93.4867172462747,72.4433892931689,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2004,,2023-12-18,99.1454467773438,85.5871844239952,98.0320966628216,93.9944836691234,93.8107641797833,73.8962065084577,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2005,,2023-12-18,99.1672515869141,86.6170383425031,98.0847307117052,94.4228178418696,94.1348111132919,75.3490237237469,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2002,,2023-12-18,99.151008605957,83.6427599661913,97.9268285650545,93.137815323631,93.1626703127663,70.9905720778797,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2007,,2023-12-18,99.2871322631836,89.0185024259193,98.1899988094723,95.2794861873621,94.7829049803089,78.2546581543249,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2008,,2023-12-18,99.3792572021484,90.3275075965611,98.2549285570866,95.7288538828921,95.307992174927,79.817234858673,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2009,,2023-12-18,99.9,99.9,98.3198714796818,96.1784098467694,95.834449332073,81.3838127053102,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2006,,2023-12-18,99.2144012451172,87.7400929004705,98.1373647605887,94.8511520146159,94.4588580468003,76.8018409390362,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2011,,2023-12-18,99.7073516845703,98.7383207720595,98.449796849815,97.0780865795659,96.891473533948,84.5289718254536,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2012,,2023-12-18,99.8124160766602,98.8538077809919,98.5147792973531,97.5282073484852,97.4220405786772,86.1075530989597,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2013,,2023-12-18,99.8937377929688,99.035901935095,98.5797749198721,97.9785163857517,97.953977585934,87.690135514755,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1990,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1991,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1992,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1993,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1994,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1995,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2010,,2023-12-18,99.595832824707,98.6521754109792,98.3848275772579,96.6281540789941,96.3622764517467,82.9543916942373,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1997,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1998,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1999,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2014,,2023-12-18,100,100,98.644783717372,98.4290136913655,98.4872845557185,89.2767190728402,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2015,,2023-12-18,99.9887466430664,99.6405833390101,98.7098056898529,98.8796992653266,98.9292451953908,90.867303773215,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2018,,2023-12-18,100,100,98.8925890835458,99.89711125,99.5461724023046,95.6630647280753,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2019,,2023-12-18,100,100,98.9452890073341,99.9190125,99.7518148046092,97.2696539976081,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2016,,2023-12-18,99.9986801147461,100,98.7748408373147,99.330573107635,99.1348875976954,92.4618896158787,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2017,,2023-12-18,99.7,99.8649622547958,98.8398891597575,99.7816352182908,99.34053,94.0604766008325,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2022,,2023-12-18,NA,NA,99.0506888549107,99.9190125,99.7518148046092,99.6641088119072,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,1996,,2023-12-18,NA,NA,NA,NA,NA,NA,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2021,,2023-12-18,100,100,99.0506888549107,99.9190125,99.7518148046092,99.6641088119072,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2020,,2023-12-18,100,100,98.9979889311224,99.9190125,99.7518148046092,98.746478066634,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Mali,ML,MLI,2019,,2023-12-18,90.9301986694336,15.178565167991,92.33447576511,69.3766115392046,56.1570978805628,36.180661631657,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2018,,2023-12-18,85.6,25.4029296853074,91.5447903690927,67.7025491720041,54.8540221104365,34.3452386887479,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2017,,2023-12-18,84.98,NA,90.754563654704,66.0365140740322,53.5661393486403,32.5492673239023,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2015,,2023-12-18,83.1,7.2780374380346204,89.1724862708119,62.7285256857725,51.0359528500376,29.0756793284006,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2016,,2023-12-18,82.9959182739258,8.35689746870253,89.9637956219437,64.3785062452883,52.2934495951738,30.7927475371196,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2020,,2023-12-18,93.9022979736328,16.7807755884902,93.1236198427555,71.0587011756328,57.475366659019,38.0555361526291,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2013,,2023-12-18,78.9168319702148,3.44546922348234,87.5882436134336,59.4526463744249,48.5665383847549,25.7598976451521,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2014,,2023-12-18,80.2894287109375,4.52769287542323,88.3806356013085,61.0865723954845,49.7936491132313,27.3980626977449,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2021,,2023-12-18,96.8739395141602,18.2560941135187,93.9122226020297,72.7488180812891,58.8088284458053,39.9698622516644,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2022,,2023-12-18,NA,NA,94.7002840429321,74.4469622561735,60.1574832409214,41.9236399287634,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2003,,2023-12-18,42.6205139160156,2.470970040782,79.6345512242492,43.5548859713744,37.1310465581401,11.5480839127064,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2004,,2023-12-18,45.5795936584473,3.16453491327411,80.4323563958395,45.1085393001533,38.2062272033166,12.7917331846662,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2005,,2023-12-18,48.557373046875,3.81280841588791,81.2296202490585,46.6702198981598,39.2966008568233,14.0748340346895,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2006,,2023-12-18,47.4,1.54483077723356,82.0263427839057,48.2399277653945,40.4021675186598,15.3973864627759,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2007,,2023-12-18,54.5892066955566,4.97632518638851,82.8225240003816,49.8176629018572,41.5229271888264,16.7593904689254,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2008,,2023-12-18,57.6373023986816,5.48505923102716,83.6181638984857,51.4034253075485,42.6588798673228,18.1608460531385,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2009,,2023-12-18,57.8616352201258,5.6537014974166,84.4132624782184,52.9972149824675,43.8100255541492,19.6017532154146,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2010,,2023-12-18,74.3739395141602,NA,85.2078197395795,54.5990319266146,44.9763642493058,21.082111955754,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2011,,2023-12-18,75.9335479736328,1.38216231333632,86.0018356825691,56.2088761399902,46.1578959527922,22.6019222741569,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2002,,2023-12-18,39.6732139587402,1.72510817877736,78.8362047342871,42.0092599118241,36.0710589212935,10.3438862188097,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1990,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1991,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1992,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1995,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1996,,2023-12-18,21.5,0.831307181752044,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1997,,2023-12-18,24.6865520477295,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1998,,2023-12-18,27.6966228485107,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1999,,2023-12-18,30.68625831604,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2000,,2023-12-18,33.7862358093262,NA,77.2125494036545,39.052540100694,33.9966626725903,8.05384556520658,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2001,,2023-12-18,37,NA,78.0373169259537,40.4716611215019,35.0262642927769,9.17914010297651,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1993,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,1994,,2023-12-18,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2012,,2023-12-18,76,NA,86.7953103071871,57.8267476225935,47.3546206646087,24.1611841706229,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Malta,MT,MLT,1998,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1995,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1996,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1997,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2002,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2003,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2004,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2001,,2023-12-18,99.9868698120117,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2006,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2007,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2008,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1990,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2005,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1992,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1993,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1994,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1999,,2023-12-18,100,100,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2000,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2020,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2021,,2023-12-18,100,100,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2022,,2023-12-18,NA,NA,100,100,99.9625,100,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
