country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,oda_gni,oda_usd,oda_gov,military_usd,military_gov,arms_imports,arms_exports,region,capital,longitude,latitude,income,lending
Isle of Man,IM,IMN,2021,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1999,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1998,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Israel,IL,ISR,1968,,2023-12-18,NA,NA,1.35438063531717,61990001.6784668,NA,690001971.434204,NA,978000000,23000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1971,,2023-12-18,NA,NA,1.04894700393178,72220001.2207031,NA,1270657787.28045,NA,1341000000,21000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1961,,2023-12-18,NA,NA,3.43795031142101,107349998.474121,NA,241805555.555556,NA,87000000,NA,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1962,,2023-12-18,NA,NA,4.26054464198661,106400001.525879,NA,210604174.497153,NA,271000000,NA,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2001,,2023-12-18,4159,361,NA,172350006.103516,NA,8504274012.34054,13.6938468430181,116000000,441000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1969,,2023-12-18,NA,NA,1.04708565646248,55150001.5258789,NA,872002491.43569,NA,1381000000,28000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1970,,2023-12-18,NA,NA,0.88048326924831,63159999.8474121,NA,1259646456.13273,NA,1122000000,9000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1960,,2023-12-18,NA,NA,4.07195366097602,105260002.13623,NA,190277777.777778,NA,163000000,NA,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1967,,2023-12-18,NA,NA,1.77088201225222,70669998.1689453,NA,605514168.123425,NA,283000000,13000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1992,,2023-12-18,NA,37,2.67917495304636,2065770019.53125,6.65915324772799,7313388389.7285,NA,1335000000,300000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1993,,2023-12-18,NA,114,1.63453849552588,1266170043.94531,4.2440607835439,7752806699.97369,NA,716000000,346000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1994,,2023-12-18,NA,888,1.40763386560467,1237180053.71094,3.72672628297937,7772187267.59513,NA,761000000,296000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1995,,2023-12-18,NA,937,0.326937616686311,335589996.337891,0.823879337001191,7945971519.50955,NA,366000000,154000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1996,,2023-12-18,NA,1121,1.98736695958451,2216760009.76563,4.83700540986304,8499441747.40851,NA,108000000,282000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2011,,2023-12-18,41221,1323,NA,NA,NA,15100066207.7677,14.4881289853751,86000000,548000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2012,,2023-12-18,48490,1326,NA,NA,NA,14524419593.7675,13.9481424476306,127000000,462000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2013,,2023-12-18,48182,1026,NA,NA,NA,16247825942.4609,13.7115999476469,216000000,410000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2014,,2023-12-18,39698,967,NA,NA,NA,17737375713.577,14.6944549925443,549000000,386000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2002,,2023-12-18,4170,561,NA,756869995.117188,NA,7981518926.42608,12.8028466570063,337000000,457000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2003,,2023-12-18,4170,626,NA,439989990.234375,NA,8225281206.28968,13.8291941492013,179000000,376000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1966,,2023-12-18,NA,NA,2.80981280915835,111099998.474121,NA,375501251.670839,NA,319000000,14000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1964,,2023-12-18,NA,NA,2.83234944169046,95959999.0844727,NA,278584261.94754,NA,417000000,5000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1965,,2023-12-18,NA,NA,3.37012992036917,122830001.831055,NA,313917713.059044,NA,437000000,10000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2007,,2023-12-18,1150,1539,NA,NA,NA,11382202878.2302,15.3792770006479,835000000,558000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2008,,2023-12-18,9125,1486,NA,NA,NA,13803713496.5803,15.205604810237,679000000,375000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2009,,2023-12-18,17725,1298,NA,NA,NA,12754237934.6649,14.6060184227923,156000000,746000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2010,,2023-12-18,25462,1290,NA,NA,NA,13875211595.7068,14.6933954633125,71000000,644000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1984,,2023-12-18,NA,NA,4.43333360247384,1255910034.17969,5.44232012564823,4214300330.82091,NA,286000000,281000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1985,,2023-12-18,NA,NA,7.44087521694665,1978400024.41406,11.8374653036682,4004517114.13666,NA,309000000,207000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1986,,2023-12-18,NA,NA,5.79139720316834,1937109985.35156,10.8632543269948,4386224325.19626,NA,1185000000,347000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1987,,2023-12-18,NA,NA,3.08595423111869,1250800048.82813,6.1864942861704,5995553855.41564,NA,1080000000,142000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1988,,2023-12-18,NA,5,2.47821263505511,1241060058.59375,5.71825278786211,6999574985.30434,NA,582000000,75000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1989,,2023-12-18,NA,5,2.37764904770924,1191760009.76563,5.41175118646061,5550710260.44257,NA,24000000,209000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1963,,2023-12-18,NA,NA,3.81726568322633,113639999.389648,NA,259250864.169547,NA,407000000,NA,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1990,,2023-12-18,NA,14,2.2957046811242,1371890014.64844,5.24785873595154,6528767331.23656,NA,81000000,86000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1991,,2023-12-18,NA,28,2.53242252599762,1749459960.9375,8.13995508027817,9337649894.62416,NA,1210000000,141000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2006,,2023-12-18,829,876,NA,NA,NA,9315253567.81371,14.0899431744889,1125000000,391000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2020,,2023-12-18,1843,373,NA,NA,NA,21816569767.4419,11.808233618906,367000000,381000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2021,,2023-12-18,1191,453,NA,NA,NA,24340979541.2275,12.2059612171142,476000000,543000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2022,,2023-12-18,1207,900,NA,NA,NA,23406074573.0486,12.1650496257175,829000000,831000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1982,,2023-12-18,NA,NA,3.07731954157675,857440002.441406,4.75485898204614,4518481888.98504,NA,866000000,254000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1997,,2023-12-18,NA,988,NA,1196349975.58594,NA,8580697530.05845,NA,59000000,231000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1998,,2023-12-18,22,832,NA,1066069946.28906,NA,8095647853.16336,NA,1289000000,215000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1999,,2023-12-18,123,473,NA,905710021.972656,NA,7652604037.03023,NA,1191000000,166000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2000,,2023-12-18,4067,414,NA,800000000,NA,8327543752.99401,14.0703489478135,354000000,371000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2015,,2023-12-18,32929,787,NA,NA,NA,16457098752.1976,14.4622605675837,688000000,562000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2016,,2023-12-18,30529,487,NA,NA,NA,17434558598.5485,14.3074399371177,622000000,1226000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2004,,2023-12-18,564,669,NA,478850006.103516,NA,8605125435.63336,14.2918021129396,846000000,579000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2005,,2023-12-18,598,624,NA,NA,NA,8921942197.56222,14.3260949682092,1135000000,476000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2019,,2023-12-18,16107,452,NA,NA,NA,20339225589.2256,13.1327313704318,519000000,348000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1978,,2023-12-18,NA,NA,5.315350562825,899669982.910156,9.61911302482557,3117508058.31813,NA,1326000000,204000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1979,,2023-12-18,NA,NA,5.46005961004618,1184680053.71094,8.8145837329683,3394518703.94861,NA,698000000,184000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1980,,2023-12-18,NA,NA,3.69448416495783,892159973.144531,5.65922371024516,4120814786.04841,NA,1260000000,264000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1981,,2023-12-18,NA,NA,2.99583351269296,772409973.144531,4.46525035184972,4700103231.67638,NA,1654000000,215000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1983,,2023-12-18,NA,NA,4.33061127000901,1344979980.46875,5.54325864640245,4265358581.86055,NA,487000000,409000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1974,,2023-12-18,NA,NA,0.706458373913433,117589996.337891,1.34388567243304,3475602770.28348,NA,1174000000,45000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1972,,2023-12-18,NA,NA,0.952790209225245,85370002.746582,2.43914293561663,1461373749.94019,NA,891000000,31000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1973,,2023-12-18,NA,NA,1.60864672102147,186039993.286133,2.97663989257813,2574504909.77879,NA,1959000000,12000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1977,,2023-12-18,NA,NA,4.53325767148416,797400024.414063,7.45233667676694,3180556220.38198,NA,1261000000,195000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2017,,2023-12-18,25657,469,NA,NA,NA,19357002461.0705,14.1852046180618,535000000,1187000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2018,,2023-12-18,18554,492,NA,NA,NA,19899819039.513,13.5059986125787,494000000,1122000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1976,,2023-12-18,NA,NA,4.20930744650671,643340026.855469,7.14822252061632,3648665017.15334,NA,1939000000,54000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1975,,2023-12-18,NA,NA,3.02772027840886,467480010.986328,5.39400012676532,3758315380.79117,NA,1624000000,109000000,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Italy,IT,ITA,1991,,2023-12-18,9796,NA,NA,NA,NA,21585706771.8811,3.17938658035328,202000000,354000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1973,,2023-12-18,12600,NA,NA,NA,NA,3638240139.22655,NA,1014000000,328000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1974,,2023-12-18,13000,NA,NA,NA,NA,3890003394.12994,NA,1111000000,422000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1980,,2023-12-18,21531,NA,NA,NA,NA,7915696625.50473,NA,475000000,1169000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1990,,2023-12-18,10816,NA,NA,NA,NA,20734625578.569,3.29017935816754,153000000,200000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2003,,2023-12-18,12812,208,NA,NA,NA,26824213292.0407,3.61236604001283,568000000,362000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1975,,2023-12-18,11900,NA,NA,NA,NA,4217069828.69074,NA,1011000000,512000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1976,,2023-12-18,11900,NA,NA,NA,NA,3844185965.36122,NA,711000000,523000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2006,,2023-12-18,26870,106,NA,NA,NA,29633022263.3135,3.18315246905678,384000000,541000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1981,,2023-12-18,22601,NA,NA,NA,NA,7387713297.7908,NA,129000000,1713000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2004,,2023-12-18,15668,192,NA,NA,NA,30261076654.6845,3.57956941551784,450000000,259000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2005,,2023-12-18,20674,219,NA,NA,NA,29737642391.6828,3.38888254301182,143000000,830000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1972,,2023-12-18,12600,NA,NA,NA,NA,3289362465.01575,NA,1761000000,296000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1985,,2023-12-18,22386,NA,NA,NA,NA,8253390532.61038,NA,205000000,868000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1986,,2023-12-18,21505,NA,NA,NA,NA,11941809156.3098,NA,198000000,223000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1987,,2023-12-18,20413,NA,NA,NA,NA,15653065895.3873,NA,183000000,621000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1988,,2023-12-18,19260,NA,NA,NA,NA,17403664789.8428,4.02248335046708,179000000,384000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2015,,2023-12-18,118036,69,NA,NA,NA,22180845070.4225,2.40122699828436,236000000,687000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2016,,2023-12-18,147362,49,NA,NA,NA,25033027894.6754,2.71980198614624,750000000,621000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1977,,2023-12-18,11700,NA,NA,NA,NA,4556493517.89272,NA,517000000,505000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1978,,2023-12-18,11700,NA,NA,NA,NA,5540992657.9633,NA,689000000,656000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1979,,2023-12-18,14100,NA,NA,NA,NA,6904107162.83232,NA,601000000,1310000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2007,,2023-12-18,38061,84,NA,NA,NA,31982431792.4882,3.09307315471865,467000000,722000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2008,,2023-12-18,47059,57,NA,NA,NA,36839989746.2189,3.21045073151802,159000000,434000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1969,,2023-12-18,14000,NA,NA,NA,NA,2003805617.344,NA,607000000,325000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1970,,2023-12-18,13000,NA,NA,NA,NA,2216771793.07653,NA,681000000,280000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1971,,2023-12-18,12700,NA,NA,NA,NA,2648079366.02068,NA,1099000000,395000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2012,,2023-12-18,64782,65,NA,NA,NA,29781008205.1256,2.8205640548868,191000000,784000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2013,,2023-12-18,76248,64,NA,NA,NA,29957445904.5168,2.74578841236868,71000000,922000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2014,,2023-12-18,93712,63,NA,NA,NA,27701034334.9422,2.52277541156925,126000000,677000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2001,,2023-12-18,8541,36,NA,NA,NA,19519381482.0449,3.53321886966043,238000000,269000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1989,,2023-12-18,13893,NA,NA,NA,NA,17675486539.4629,3.83016439462048,196000000,324000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1962,,2023-12-18,14300,NA,NA,NA,NA,1222013656.10652,NA,881000000,262000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1992,,2023-12-18,9242,NA,NA,NA,NA,22177090390.3319,3.00395264453822,184000000,249000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1993,,2023-12-18,50266,NA,NA,NA,NA,18242013901.2785,3.01093015651877,201000000,341000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2020,,2023-12-18,128033,62,NA,NA,NA,32929093810.5551,3.05888206518286,201000000,848000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2021,,2023-12-18,144862,61,NA,NA,NA,36249278618.7323,3.1135931008563,210000000,1673000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1982,,2023-12-18,22865,NA,NA,NA,NA,8062597403.3411,NA,247000000,1677000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1983,,2023-12-18,22062,NA,NA,NA,NA,8409527115.57584,NA,306000000,1109000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1984,,2023-12-18,21482,NA,NA,NA,NA,8296144788.10221,NA,273000000,1226000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2011,,2023-12-18,58066,57,NA,NA,NA,33828804971.12,3.00147268139019,286000000,965000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1998,,2023-12-18,5440,76,NA,NA,NA,20825125351.8551,3.4053096591479,56000000,425000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1999,,2023-12-18,6004,49,NA,NA,NA,21016456909.9333,3.55541467432543,25000000,521000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2000,,2023-12-18,6813,46,NA,NA,NA,19878720932.3752,3.73457604206693,271000000,205000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2002,,2023-12-18,10031,223,NA,NA,NA,21610059761.8936,3.64144216008424,240000000,476000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1961,,2023-12-18,14500,NA,NA,NA,NA,1062907313.20441,NA,427000000,246000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1963,,2023-12-18,14600,NA,NA,NA,NA,1463283723.58157,NA,1212000000,241000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1964,,2023-12-18,14000,NA,NA,NA,NA,1586666707.9737,NA,1133000000,385000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1965,,2023-12-18,15000,NA,NA,NA,NA,1719942314.72245,NA,727000000,296000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1966,,2023-12-18,14000,NA,NA,NA,NA,1904604598.71246,NA,409000000,243000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1967,,2023-12-18,13000,NA,NA,NA,NA,1928786564.47306,NA,106000000,149000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2009,,2023-12-18,54962,42,NA,NA,NA,34054481324.3999,3.04085840104199,94000000,508000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2010,,2023-12-18,56402,45,NA,NA,NA,32020819951.1287,3.00533017765601,102000000,555000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1997,,2023-12-18,66601,112,NA,NA,NA,20156102258.3609,3.27930181196682,519000000,451000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1996,,2023-12-18,64712,109,NA,NA,NA,20793128832.2001,3.07688002659184,280000000,291000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2017,,2023-12-18,167330,52,NA,NA,NA,26447892915.4274,2.78358701543774,713000000,717000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2018,,2023-12-18,189227,69,NA,NA,NA,28420098438.4406,2.80880073071122,287000000,539000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1960,,2023-12-18,15500,NA,NA,NA,NA,1009308856.43093,NA,409000000,105000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1994,,2023-12-18,73058,145,NA,NA,NA,18062459081.75,3.0301546336717,195000000,208000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1995,,2023-12-18,74298,120,NA,NA,NA,17185853003.8965,2.83424285313819,327000000,301000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2019,,2023-12-18,207602,76,NA,NA,NA,26380673981.1912,2.70565422878717,177000000,384000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1968,,2023-12-18,13000,NA,NA,NA,NA,1991165044.33278,NA,196000000,192000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2022,,2023-12-18,296181,151,NA,NA,NA,33489705251.2895,3.17443876177658,236000000,1825000000,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Jamaica,JM,JAM,1963,,2023-12-18,NA,NA,0.426932778049167,3450000.04768372,NA,NA,NA,1000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2004,,2023-12-18,NA,350,0.904388012691989,86750000,2.81813468425115,54533132.2348081,1.65668452117969,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1965,,2023-12-18,NA,NA,1.03936351736053,9869999.88555908,NA,NA,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1994,,2023-12-18,38,10,2.37562195609569,121169998.168945,11.6356201049303,34218503.9548569,2.84445505250992,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1964,,2023-12-18,NA,NA,0.456323045739728,4000000,NA,NA,NA,0,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1986,,2023-12-18,NA,NA,7.05290676146265,174479995.727539,NA,23522088.1261375,NA,3000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1987,,2023-12-18,NA,NA,5.46004629027197,160729995.727539,NA,25325014.9908779,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1962,,2023-12-18,NA,NA,1.69315459256293,12600000.3814697,NA,NA,NA,1000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1985,,2023-12-18,NA,NA,9.12416164562299,165919998.168945,NA,18714379.2636942,NA,5000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1978,,2023-12-18,NA,NA,4.54591265584355,113739997.86377,NA,NA,NA,4000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2005,,2023-12-18,NA,489,0.413999323338618,43750000,1.41731137122114,59329776.3191486,1.75622623574144,10000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1988,,2023-12-18,NA,NA,5.29065107283086,184809997.558594,19.7480657919985,30932577.8211003,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1989,,2023-12-18,NA,NA,6.38521205960986,258910003.662109,24.2333368296648,40933809.6033868,NA,4000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1995,,2023-12-18,21,11,1.84490592906684,114510002.13623,9.05483397553398,35298829.6089306,2.26703278628605,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1996,,2023-12-18,23,18,0.870530466534775,62409999.8474121,3.60704783711462,41791263.9144818,1.98748910982422,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2006,,2023-12-18,NA,661,0.359713923822608,40700000.7629395,1.19185394437181,72645523.0066972,1.90467075038285,10000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2007,,2023-12-18,NA,766,0.260833632248937,31659999.8474121,0.866277355157058,83511942.0975197,2.01485238276224,13000000,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1961,,2023-12-18,NA,NA,1.38417365698144,10090000.1525879,NA,NA,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
