country,iso2c,iso3c,year,status,lastupdated,expenditure,primary,secondary,tertiary,region,capital,longitude,latitude,income,lending
India,IN,IND,2018,,2023-12-18,NA,97.5932998657227,73.1147613525391,27.4211978912354,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2019,,2023-12-18,NA,96.1171264648438,72.9614181518555,27.8900737762451,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1993,,2023-12-18,NA,93.3966522216797,45.0090103149414,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1998,,2023-12-18,3.57256007194519,91.3076171875,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1986,,2023-12-18,NA,89.602897644043,36.7133598327637,5.93035984039307,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1987,,2023-12-18,NA,87.5405502319336,36.3184089660645,6.25483989715576,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1997,,2023-12-18,3.3613600730896,92.8254776000977,45.7969207763672,6.45571994781494,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1989,,2023-12-18,NA,92.2303009033203,36.6050415039062,5.66695976257324,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1990,,2023-12-18,NA,91.6484298706055,NA,5.85195016860962,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1991,,2023-12-18,NA,91.3023223876953,NA,5.93055009841919,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2001,,2023-12-18,NA,92.7808609008789,44.9093208312988,9.67014980316162,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2005,,2023-12-18,3.18875002861023,NA,53.2971000671387,10.646369934082,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2002,,2023-12-18,NA,93.0848770141602,46.7152404785156,10.1646900177002,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1999,,2023-12-18,4.41539001464844,91.824577331543,42.9011917114258,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1992,,2023-12-18,NA,91.7919235229492,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2004,,2023-12-18,3.35254001617432,NA,50.757740020752,10.9266996383667,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1963,,2023-12-18,NA,NA,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2000,,2023-12-18,4.32479000091553,93.3239517211914,44.705810546875,9.45524024963379,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2003,,2023-12-18,3.61340999603271,100.774139404297,49.1428909301758,10.6157302856445,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
Indonesia,ID,IDN,2003,,2023-12-18,3.21799993515015,112.111717224121,61.611270904541,15.9035701751709,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2002,,2023-12-18,2.64568996429443,112.076751708984,58.3996086120605,14.8015203475952,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2000,,2023-12-18,NA,110.784622192383,56.1876792907715,14.9254198074341,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2004,,2023-12-18,2.74847006797791,111.60619354248,63.9592704772949,16.3212699890137,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1961,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2005,,2023-12-18,2.8728199005127,110.959060668945,62.6105499267578,16.8704605102539,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2001,,2023-12-18,2.46003007888794,111.364921569824,56.8619689941406,14.2340402603149,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1960,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1994,,2023-12-18,0.998549997806549,113.352272033691,45.0727005004883,10.6053104400635,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1999,,2023-12-18,NA,113.929649353027,55.1420593261719,14.7992601394653,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1986,,2023-12-18,NA,121.004371643066,42.2039604187012,6.35422992706299,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1987,,2023-12-18,NA,119.35285949707,47.7644195556641,7.54273986816406,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1988,,2023-12-18,NA,118.194862365723,49.8115196228027,6.83737993240356,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1989,,2023-12-18,0.871410012245178,117.287788391113,49.7160797119141,7.92065000534058,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1990,,2023-12-18,NA,115.115783691406,47.1402587890625,8.38504981994629,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1991,,2023-12-18,NA,113.279418945312,45.344799041748,8.65165042877197,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1992,,2023-12-18,NA,111.828437805176,44.5281181335449,9.49180030822754,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1993,,2023-12-18,NA,111.859848022461,44.1304397583008,9.4519100189209,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2007,,2023-12-18,3.04425001144409,112.228553771973,73.1319808959961,17.7960300445557,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1995,,2023-12-18,1.00434994697571,113.292778015137,47.9068908691406,11.4058303833008,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1996,,2023-12-18,1.07854998111725,112.901176452637,50.6944007873535,11.616530418396,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1997,,2023-12-18,1.07208001613617,112.798477172852,54.4479789733887,13.460280418396,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1998,,2023-12-18,NA,113.790908813477,54.7715606689453,13.4271001815796,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2012,,2023-12-18,3.40748000144958,115.963607788086,81.5296478271484,29.5658397674561,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2013,,2023-12-18,3.35904002189636,112.899391174316,84.5079116821289,30.438570022583,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2014,,2023-12-18,3.28800988197327,111.074516296387,85.2628936767578,30.5253391265869,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2015,,2023-12-18,3.58360004425049,109.361976623535,89.543571472168,33.0326499938965,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2016,,2023-12-18,3.56997132301331,107.204238891602,89.1707077026367,35.4757499694824,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1962,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1963,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2006,,2023-12-18,NA,109.592582702637,65.7089309692383,16.9588603973389,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2020,,2023-12-18,3.49102473258972,102.43798828125,98.044303894043,38.6503868103027,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2008,,2023-12-18,2.90190005302429,110.809883117676,71.4267272949219,20.8093490600586,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2009,,2023-12-18,3.52513003349304,112.17903137207,75.8255615234375,23.0492897033691,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2010,,2023-12-18,2.81227993965149,113.969429016113,76.9965133666992,23.8078193664551,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2011,,2023-12-18,3.18944001197815,115.483627319336,79.5367202758789,25.4599494934082,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1984,,2023-12-18,NA,121.104263305664,34.3443794250488,5.33847999572754,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1985,,2023-12-18,NA,122.752113342285,NA,6.10876989364624,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1971,,2023-12-18,NA,85.1737518310547,18.6896190643311,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1972,,2023-12-18,2.78820991516113,85.7594833374023,18.8400897979736,2.70325994491577,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1973,,2023-12-18,NA,85.7970123291016,19.2270393371582,2.64127993583679,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2017,,2023-12-18,2.66997861862183,105.679740905762,91.9919891357422,36.633861541748,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2018,,2023-12-18,2.75422644615173,104.857139587402,94.1759185791016,36.7954597473145,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2019,,2023-12-18,2.84207797050476,102.597015380859,95.78369140625,37.925968170166,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1964,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2021,,2023-12-18,3.04757928848267,101.990707397461,99.0968322753906,41.0022087097168,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,2022,,2023-12-18,NA,100.644996643066,98.9717330932617,42.633171081543,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1982,,2023-12-18,NA,115.662269592285,30.4451599121094,3.88013005256653,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1983,,2023-12-18,NA,118.065292358398,34.0125312805176,4.08438014984131,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1969,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1970,,2023-12-18,NA,84.4806289672852,18.2428398132324,2.76640009880066,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1975,,2023-12-18,NA,86.7779998779297,21.3286209106445,2.57087993621826,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1976,,2023-12-18,NA,89.5426025390625,22.0558605194092,2.61133003234863,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1977,,2023-12-18,NA,92.255241394043,22.6940002441406,2.31589007377625,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1974,,2023-12-18,NA,84.6324920654297,19.832389831543,2.56462001800537,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1966,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1967,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1968,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1965,,2023-12-18,NA,NA,NA,NA,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1978,,2023-12-18,NA,100.636573791504,24.0231704711914,2.4575400352478,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1979,,2023-12-18,NA,NA,NA,2.35958003997803,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1980,,2023-12-18,NA,NA,NA,3.38935995101929,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
Indonesia,ID,IDN,1981,,2023-12-18,NA,110.904006958008,28.2317199707031,3.86744999885559,East Asia & Pacific,Jakarta,106.83,-6.19752,Upper middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1978,,2023-12-18,NA,103.781379699707,NA,4.50555992126465,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2014,,2023-12-18,2.61668992042542,111.849983215332,91.7429580688477,64.9739227294922,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1979,,2023-12-18,NA,88.9831390380859,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1976,,2023-12-18,NA,97.5751266479492,46.3750495910645,4.53473997116089,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1977,,2023-12-18,5.416259765625,101.204536437988,49.0367088317871,4.45428991317749,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1964,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1965,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1966,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1967,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1968,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1969,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1971,,2023-12-18,2.77033996582031,71.9638671875,26.6721096038818,2.81714010238647,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1974,,2023-12-18,2.69034004211426,84.586311340332,39.3389015197754,3.95464992523193,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1975,,2023-12-18,2.96556997299194,92.7861404418945,43.2214393615723,4.19314002990723,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2012,,2023-12-18,2.93899989128113,107.180732727051,91.7013168334961,54.0766487121582,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2013,,2023-12-18,2.85279011726379,120.710372924805,90.8647079467773,56.620189666748,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1999,,2023-12-18,4.22040987014771,102.91845703125,78.9448318481445,19.2394008636475,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2015,,2023-12-18,2.62911009788513,109.025131225586,88.1429824829102,72.1212768554688,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2016,,2023-12-18,3.17396998405457,107.907333374023,85.4874420166016,69.1833267211914,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2017,,2023-12-18,3.45956993103027,107.295822143555,84.7548294067383,68.1274108886719,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1970,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2006,,2023-12-18,4.28998994827271,110.641700744629,78.4934921264648,26.3164196014404,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2007,,2023-12-18,4.59680986404419,110.374961853027,78.0802764892578,31.0405597686768,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1972,,2023-12-18,2.76672005653381,79.0920791625977,34.5742301940918,3.34932994842529,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1973,,2023-12-18,2.87667989730835,82.2030563354492,36.7436714172363,3.83590006828308,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1961,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1962,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1963,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1998,,2023-12-18,NA,105.111541748047,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1988,,2023-12-18,3.68129992485046,106.559440612793,51.3365211486816,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2000,,2023-12-18,4.03064012527466,101.769493103027,79.6981964111328,19.4013805389404,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2001,,2023-12-18,4.07168006896973,103.052101135254,79.3983612060547,20.267749786377,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2002,,2023-12-18,4.48487997055054,103.720642089844,79.6945495605469,19.091869354248,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2003,,2023-12-18,4.36322021484375,105.510719299316,79.2627563476562,20.3405609130859,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2004,,2023-12-18,4.29662990570068,108.460357666016,78.5519409179688,22.3207702636719,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2005,,2023-12-18,4.05650997161865,109.030731201172,77.5447311401367,23.579309463501,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1982,,2023-12-18,5.80205011367798,99.1244506835938,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2008,,2023-12-18,3.91375994682312,109.575981140137,81.5289993286133,37.6419410705566,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2009,,2023-12-18,3.84244990348816,108.988128662109,83.8232498168945,37.8410415649414,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2010,,2023-12-18,3.70918011665344,107.240280151367,83.9020462036133,43.6247711181641,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2011,,2023-12-18,3.48497009277344,107.185096740723,88.1207733154297,48.5700302124023,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1987,,2023-12-18,4.14092016220093,104.805397033691,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1992,,2023-12-18,3.64046001434326,111.577987670898,61.1501884460449,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1989,,2023-12-18,3.99721002578735,107.15193939209,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1990,,2023-12-18,3.77391004562378,108.697570800781,57.4681510925293,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1991,,2023-12-18,3.74353003501892,110.505432128906,58.3645095825195,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1983,,2023-12-18,4.18053007125854,100.952301025391,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1980,,2023-12-18,NA,97.7049865722656,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1981,,2023-12-18,7.1314001083374,92.9580535888672,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1995,,2023-12-18,4.08180999755859,108.151512145996,71.8156661987305,17.1047191619873,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1997,,2023-12-18,NA,105.32071685791,75.1805725097656,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1984,,2023-12-18,3.80160999298096,103.25505065918,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1985,,2023-12-18,3.46019005775452,103.581481933594,45.0437889099121,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1986,,2023-12-18,3.56991004943848,104.425338745117,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2019,,2023-12-18,3.25775003433228,106.081970214844,NA,59.9513702392578,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1996,,2023-12-18,3.53776001930237,107.62281036377,NA,18.8335304260254,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1993,,2023-12-18,4.31462001800537,110.515289306641,65.4833068847656,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1994,,2023-12-18,NA,109.218978881836,69.8911437988281,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2018,,2023-12-18,3.61979007720947,NA,NA,62.7104682922363,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,1960,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2022,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2020,,2023-12-18,3.20495009422302,104.484008789062,87.0725479125977,57.3403282165527,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
"Iran, Islamic Rep.",IR,IRN,2021,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Tehran,51.4447,35.6878,Lower middle income,IBRD
Iraq,IQ,IRQ,1993,,2023-12-18,NA,91.1717910766602,42.5191917419434,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1997,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2000,,2023-12-18,NA,90.0989379882812,36.8089714050293,12.054630279541,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1999,,2023-12-18,NA,92.7501068115234,34.1383514404297,11.6270198822021,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1992,,2023-12-18,NA,92.5337600708008,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1994,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1998,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,2017,,2023-12-18,NA,NA,NA,NA,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1982,,2023-12-18,NA,102.983451843262,53.4055480957031,9.51543998718262,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1979,,2023-12-18,NA,105.061981201172,46.6576309204102,9.46131038665771,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1980,,2023-12-18,2.42378997802734,107.950149536133,50.3548011779785,10.229829788208,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1981,,2023-12-18,NA,104.817779541016,51.5805587768555,9.68222045898438,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
Iraq,IQ,IRQ,1987,,2023-12-18,NA,102.563957214355,47.9981994628906,10.3435001373291,Middle East & North Africa,Baghdad,44.394,33.3302,Upper middle income,IBRD
