"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","POP","WOMEN","MLN_PER","A","1994",4.442137,
"SWE","POP","WOMEN","MLN_PER","A","1995",4.46578,
"SWE","POP","WOMEN","MLN_PER","A","1996",4.473102,
"SWE","POP","WOMEN","MLN_PER","A","1997",4.475244,
"SWE","POP","WOMEN","MLN_PER","A","1998",4.477208,
"SWE","POP","WOMEN","MLN_PER","A","1999",4.480012,
"SWE","POP","WOMEN","MLN_PER","A","2000",4.485674,
"SWE","POP","WOMEN","MLN_PER","A","2001",4.495365,
"SWE","POP","WOMEN","MLN_PER","A","2002",4.507183,
"SWE","POP","WOMEN","MLN_PER","A","2003",4.521349,
"SWE","POP","WOMEN","MLN_PER","A","2004",4.537051,
"SWE","POP","WOMEN","MLN_PER","A","2005",4.553139,
"SWE","POP","WOMEN","MLN_PER","A","2006",4.575468,
"SWE","POP","WOMEN","MLN_PER","A","2007",4.604371,
"SWE","POP","WOMEN","MLN_PER","A","2008",4.635821,
"SWE","POP","WOMEN","MLN_PER","A","2009",4.672151,
"SWE","POP","WOMEN","MLN_PER","A","2010",4.708499,
"SWE","POP","WOMEN","MLN_PER","A","2011",4.740675,
"SWE","POP","WOMEN","MLN_PER","A","2012",4.77301,
"SWE","POP","WOMEN","MLN_PER","A","2013",4.810245,
"SWE","POP","WOMEN","MLN_PER","A","2014",4.852811,
"SWE","POP","WOMEN","MLN_PER","A","2015",4.897582,
"SWE","POP","WOMEN","MLN_PER","A","2016",4.950926,
"SWE","POP","WOMEN","MLN_PER","A","2017",5.009694,
"SWE","POP","WOMEN","MLN_PER","A","2018",5.062664,
"SWE","POP","WOMEN","MLN_PER","A","2019",5.109764,
"SWE","POP","WOMEN","MLN_PER","A","2020",5.144111,
"SWE","POP","WOMEN","MLN_PER","A","2021",5.174037,
"SWE","POP","WOMEN","MLN_PER","A","2022",5.207426,
"CHE","POP","MEN","MLN_PER","A","1950",2.261491,
"CHE","POP","MEN","MLN_PER","A","1951",2.288859,
"CHE","POP","MEN","MLN_PER","A","1952",2.320948,
"CHE","POP","MEN","MLN_PER","A","1953",2.353254,
"CHE","POP","MEN","MLN_PER","A","1954",2.385014,
"CHE","POP","MEN","MLN_PER","A","1955",2.417013,
"CHE","POP","MEN","MLN_PER","A","1956",2.449298,
"CHE","POP","MEN","MLN_PER","A","1957",2.481947,
"CHE","POP","MEN","MLN_PER","A","1958",2.515347,
"CHE","POP","MEN","MLN_PER","A","1959",2.548699,
"CHE","POP","MEN","MLN_PER","A","1960",2.581149,
"CHE","POP","MEN","MLN_PER","A","1961",2.63488,
"CHE","POP","MEN","MLN_PER","A","1962",2.706328,
"CHE","POP","MEN","MLN_PER","A","1963",2.76856,
"CHE","POP","MEN","MLN_PER","A","1964",2.817696,
"CHE","POP","MEN","MLN_PER","A","1965",2.852707,
"CHE","POP","MEN","MLN_PER","A","1966",2.884853,
"CHE","POP","MEN","MLN_PER","A","1967",2.923084,
"CHE","POP","MEN","MLN_PER","A","1968",2.96225,
"CHE","POP","MEN","MLN_PER","A","1969",2.997493,
"CHE","POP","MEN","MLN_PER","A","1970",3.019663,
"CHE","POP","MEN","MLN_PER","A","1971",3.035343,
"CHE","POP","MEN","MLN_PER","A","1972",3.058098,
"CHE","POP","MEN","MLN_PER","A","1973",3.078896,
"CHE","POP","MEN","MLN_PER","A","1974",3.093325,
"CHE","POP","MEN","MLN_PER","A","1975",3.089758,
"CHE","POP","MEN","MLN_PER","A","1976",3.069842,
"CHE","POP","MEN","MLN_PER","A","1977",3.057617,
"CHE","POP","MEN","MLN_PER","A","1978",3.056448,
"CHE","POP","MEN","MLN_PER","A","1979",3.061883,
"CHE","POP","MEN","MLN_PER","A","1980",3.074101,
"CHE","POP","MEN","MLN_PER","A","1981",3.091885,
"CHE","POP","MEN","MLN_PER","A","1982",3.111426,
"CHE","POP","MEN","MLN_PER","A","1983",3.125696,
"CHE","POP","MEN","MLN_PER","A","1984",3.137809,
"CHE","POP","MEN","MLN_PER","A","1985",3.15282,
"CHE","POP","MEN","MLN_PER","A","1986",3.170147,
"CHE","POP","MEN","MLN_PER","A","1987",3.190883,
"CHE","POP","MEN","MLN_PER","A","1988",3.215388,
"CHE","POP","MEN","MLN_PER","A","1989",3.243229,
"CHE","POP","MEN","MLN_PER","A","1990",3.277925,
"CHE","POP","MEN","MLN_PER","A","1991",3.319314,
"CHE","POP","MEN","MLN_PER","A","1992",3.357791,
"CHE","POP","MEN","MLN_PER","A","1993",3.38889,
"CHE","POP","MEN","MLN_PER","A","1994",3.416116,
"CHE","POP","MEN","MLN_PER","A","1995",3.438605,
"CHE","POP","MEN","MLN_PER","A","1996",3.453232,
"CHE","POP","MEN","MLN_PER","A","1997",3.461432,
"CHE","POP","MEN","MLN_PER","A","1998",3.471966,
"CHE","POP","MEN","MLN_PER","A","1999",3.489699,
"CHE","POP","MEN","MLN_PER","A","2000",3.510203,
"CHE","POP","MEN","MLN_PER","A","2001",3.529342,
"CHE","POP","MEN","MLN_PER","A","2002",3.55969,
"CHE","POP","MEN","MLN_PER","A","2003",3.588285,
"CHE","POP","MEN","MLN_PER","A","2004",3.615118,
"CHE","POP","MEN","MLN_PER","A","2005",3.6406,
"CHE","POP","MEN","MLN_PER","A","2006",3.665931,
"CHE","POP","MEN","MLN_PER","A","2007",3.703187,
"CHE","POP","MEN","MLN_PER","A","2008",3.756845,
"CHE","POP","MEN","MLN_PER","A","2009",3.808621,
"CHE","POP","MEN","MLN_PER","A","2010",3.851028,
"CHE","POP","MEN","MLN_PER","A","2011",3.899837,
"CHE","POP","MEN","MLN_PER","A","2012",3.945389,
"CHE","POP","MEN","MLN_PER","A","2013",3.995305,
"CHE","POP","MEN","MLN_PER","A","2014",4.047986,
"CHE","POP","MEN","MLN_PER","A","2015",4.097678,
"CHE","POP","MEN","MLN_PER","A","2016",4.147451,
"CHE","POP","MEN","MLN_PER","A","2017",4.189932,
"CHE","POP","MEN","MLN_PER","A","2018",4.221776,
"CHE","POP","MEN","MLN_PER","A","2019",4.25299,
"CHE","POP","MEN","MLN_PER","A","2020",4.285734,
"CHE","POP","MEN","MLN_PER","A","2021",4.3204,
"CHE","POP","MEN","MLN_PER","A","2022",4.35839,
"CHE","POP","TOT","MLN_PER","A","1950",4.692704,
"CHE","POP","TOT","MLN_PER","A","1951",4.748057,
"CHE","POP","TOT","MLN_PER","A","1952",4.811514,
"CHE","POP","TOT","MLN_PER","A","1953",4.875565,
"CHE","POP","TOT","MLN_PER","A","1954",4.938609,
"CHE","POP","TOT","MLN_PER","A","1955",5.001962,
"CHE","POP","TOT","MLN_PER","A","1956",5.065497,
"CHE","POP","TOT","MLN_PER","A","1957",5.130046,
"CHE","POP","TOT","MLN_PER","A","1958",5.196395,
"CHE","POP","TOT","MLN_PER","A","1959",5.262793,
"CHE","POP","TOT","MLN_PER","A","1960",5.327872,
"CHE","POP","TOT","MLN_PER","A","1961",5.434294,
"CHE","POP","TOT","MLN_PER","A","1962",5.573815,
"CHE","POP","TOT","MLN_PER","A","1963",5.694247,
"CHE","POP","TOT","MLN_PER","A","1964",5.789228,
"CHE","POP","TOT","MLN_PER","A","1965",5.856472,
"CHE","POP","TOT","MLN_PER","A","1966",5.918002,
"CHE","POP","TOT","MLN_PER","A","1967",5.991785,
"CHE","POP","TOT","MLN_PER","A","1968",6.067714,
"CHE","POP","TOT","MLN_PER","A","1969",6.136387,
"CHE","POP","TOT","MLN_PER","A","1970",6.180882,
"CHE","POP","TOT","MLN_PER","A","1971",6.213405,
"CHE","POP","TOT","MLN_PER","A","1972",6.260956,
"CHE","POP","TOT","MLN_PER","A","1973",6.307348,
"CHE","POP","TOT","MLN_PER","A","1974",6.341406,
"CHE","POP","TOT","MLN_PER","A","1975",6.338632,
"CHE","POP","TOT","MLN_PER","A","1976",6.302505,
"CHE","POP","TOT","MLN_PER","A","1977",6.281175,
"CHE","POP","TOT","MLN_PER","A","1978",6.281737,
"CHE","POP","TOT","MLN_PER","A","1979",6.294364,
"CHE","POP","TOT","MLN_PER","A","1980",6.319409,
"CHE","POP","TOT","MLN_PER","A","1981",6.354073,
"CHE","POP","TOT","MLN_PER","A","1982",6.391309,
"CHE","POP","TOT","MLN_PER","A","1983",6.418774,
"CHE","POP","TOT","MLN_PER","A","1984",6.441865,
"CHE","POP","TOT","MLN_PER","A","1985",6.470366,
"CHE","POP","TOT","MLN_PER","A","1986",6.504125,
"CHE","POP","TOT","MLN_PER","A","1987",6.545107,
"CHE","POP","TOT","MLN_PER","A","1988",6.593387,
"CHE","POP","TOT","MLN_PER","A","1989",6.646912,
"CHE","POP","TOT","MLN_PER","A","1990",6.712273,
"CHE","POP","TOT","MLN_PER","A","1991",6.799979,
"CHE","POP","TOT","MLN_PER","A","1992",6.875364,
"CHE","POP","TOT","MLN_PER","A","1993",6.938265,
"CHE","POP","TOT","MLN_PER","A","1994",6.993795,
"CHE","POP","TOT","MLN_PER","A","1995",7.040687,
"CHE","POP","TOT","MLN_PER","A","1996",7.071851,
"CHE","POP","TOT","MLN_PER","A","1997",7.088906,
"CHE","POP","TOT","MLN_PER","A","1998",7.110002,
"CHE","POP","TOT","MLN_PER","A","1999",7.143991,
"CHE","POP","TOT","MLN_PER","A","2000",7.18425,
"CHE","POP","TOT","MLN_PER","A","2001",7.226647,
"CHE","POP","TOT","MLN_PER","A","2002",7.284754,
"CHE","POP","TOT","MLN_PER","A","2003",7.339002,
"CHE","POP","TOT","MLN_PER","A","2004",7.389626,
"CHE","POP","TOT","MLN_PER","A","2005",7.437116,
"CHE","POP","TOT","MLN_PER","A","2006",7.483935,
"CHE","POP","TOT","MLN_PER","A","2007",7.551117,
"CHE","POP","TOT","MLN_PER","A","2008",7.647676,
"CHE","POP","TOT","MLN_PER","A","2009",7.743832,
"CHE","POP","TOT","MLN_PER","A","2010",7.82491,
"CHE","POP","TOT","MLN_PER","A","2011",7.912396,
"CHE","POP","TOT","MLN_PER","A","2012",7.996861,
"CHE","POP","TOT","MLN_PER","A","2013",8.089346,
"CHE","POP","TOT","MLN_PER","A","2014",8.188646,
"CHE","POP","TOT","MLN_PER","A","2015",8.282398,
"CHE","POP","TOT","MLN_PER","A","2016",8.373334,
"CHE","POP","TOT","MLN_PER","A","2017",8.451834,
"CHE","POP","TOT","MLN_PER","A","2018",8.514327,
"CHE","POP","TOT","MLN_PER","A","2019",8.57528,
"CHE","POP","TOT","MLN_PER","A","2020",8.638169,
"CHE","POP","TOT","MLN_PER","A","2021",8.704542,
"CHE","POP","TOT","MLN_PER","A","2022",8.775757,
"CHE","POP","WOMEN","MLN_PER","A","1950",2.431214,
"CHE","POP","WOMEN","MLN_PER","A","1951",2.459198,
"CHE","POP","WOMEN","MLN_PER","A","1952",2.490566,
"CHE","POP","WOMEN","MLN_PER","A","1953",2.522312,
"CHE","POP","WOMEN","MLN_PER","A","1954",2.553596,
"CHE","POP","WOMEN","MLN_PER","A","1955",2.584949,
"CHE","POP","WOMEN","MLN_PER","A","1956",2.616199,
"CHE","POP","WOMEN","MLN_PER","A","1957",2.6481,
"CHE","POP","WOMEN","MLN_PER","A","1958",2.681049,
"CHE","POP","WOMEN","MLN_PER","A","1959",2.714095,
"CHE","POP","WOMEN","MLN_PER","A","1960",2.746723,
"CHE","POP","WOMEN","MLN_PER","A","1961",2.799415,
"CHE","POP","WOMEN","MLN_PER","A","1962",2.867488,
"CHE","POP","WOMEN","MLN_PER","A","1963",2.925688,
"CHE","POP","WOMEN","MLN_PER","A","1964",2.971532,
"CHE","POP","WOMEN","MLN_PER","A","1965",3.003766,
"CHE","POP","WOMEN","MLN_PER","A","1966",3.033149,
"CHE","POP","WOMEN","MLN_PER","A","1967",3.068701,
"CHE","POP","WOMEN","MLN_PER","A","1968",3.105464,
"CHE","POP","WOMEN","MLN_PER","A","1969",3.138894,
"CHE","POP","WOMEN","MLN_PER","A","1970",3.16122,
"CHE","POP","WOMEN","MLN_PER","A","1971",3.178062,
"CHE","POP","WOMEN","MLN_PER","A","1972",3.202858,
"CHE","POP","WOMEN","MLN_PER","A","1973",3.228452,
"CHE","POP","WOMEN","MLN_PER","A","1974",3.248081,
"CHE","POP","WOMEN","MLN_PER","A","1975",3.248874,
"CHE","POP","WOMEN","MLN_PER","A","1976",3.232663,
"CHE","POP","WOMEN","MLN_PER","A","1977",3.223558,
"CHE","POP","WOMEN","MLN_PER","A","1978",3.225289,
"CHE","POP","WOMEN","MLN_PER","A","1979",3.232481,
"CHE","POP","WOMEN","MLN_PER","A","1980",3.245308,
"CHE","POP","WOMEN","MLN_PER","A","1981",3.262188,
"CHE","POP","WOMEN","MLN_PER","A","1982",3.279883,
"CHE","POP","WOMEN","MLN_PER","A","1983",3.293078,
"CHE","POP","WOMEN","MLN_PER","A","1984",3.304056,
"CHE","POP","WOMEN","MLN_PER","A","1985",3.317546,
"CHE","POP","WOMEN","MLN_PER","A","1986",3.333978,
"CHE","POP","WOMEN","MLN_PER","A","1987",3.354224,
"CHE","POP","WOMEN","MLN_PER","A","1988",3.377999,
"CHE","POP","WOMEN","MLN_PER","A","1989",3.403683,
"CHE","POP","WOMEN","MLN_PER","A","1990",3.434348,
"CHE","POP","WOMEN","MLN_PER","A","1991",3.480665,
"CHE","POP","WOMEN","MLN_PER","A","1992",3.517573,
"CHE","POP","WOMEN","MLN_PER","A","1993",3.549375,
"CHE","POP","WOMEN","MLN_PER","A","1994",3.577679,
"CHE","POP","WOMEN","MLN_PER","A","1995",3.602082,
"CHE","POP","WOMEN","MLN_PER","A","1996",3.618619,
"CHE","POP","WOMEN","MLN_PER","A","1997",3.627474,
"CHE","POP","WOMEN","MLN_PER","A","1998",3.638036,
"CHE","POP","WOMEN","MLN_PER","A","1999",3.654292,
"CHE","POP","WOMEN","MLN_PER","A","2000",3.674047,
"CHE","POP","WOMEN","MLN_PER","A","2001",3.697305,
"CHE","POP","WOMEN","MLN_PER","A","2002",3.725064,
"CHE","POP","WOMEN","MLN_PER","A","2003",3.750717,
"CHE","POP","WOMEN","MLN_PER","A","2004",3.774508,
"CHE","POP","WOMEN","MLN_PER","A","2005",3.796516,
"CHE","POP","WOMEN","MLN_PER","A","2006",3.818004,
"CHE","POP","WOMEN","MLN_PER","A","2007",3.84793,
"CHE","POP","WOMEN","MLN_PER","A","2008",3.890831,
"CHE","POP","WOMEN","MLN_PER","A","2009",3.935211,
"CHE","POP","WOMEN","MLN_PER","A","2010",3.973882,
"CHE","POP","WOMEN","MLN_PER","A","2011",4.012559,
"CHE","POP","WOMEN","MLN_PER","A","2012",4.051472,
"CHE","POP","WOMEN","MLN_PER","A","2013",4.094041,
"CHE","POP","WOMEN","MLN_PER","A","2014",4.14066,
"CHE","POP","WOMEN","MLN_PER","A","2015",4.18472,
"CHE","POP","WOMEN","MLN_PER","A","2016",4.225883,
"CHE","POP","WOMEN","MLN_PER","A","2017",4.261902,
"CHE","POP","WOMEN","MLN_PER","A","2018",4.292551,
"CHE","POP","WOMEN","MLN_PER","A","2019",4.32229,
"CHE","POP","WOMEN","MLN_PER","A","2020",4.352435,
"CHE","POP","WOMEN","MLN_PER","A","2021",4.384142,
"CHE","POP","WOMEN","MLN_PER","A","2022",4.417367,
"TUR","POP","MEN","MLN_PER","A","1950",10.4469936784106,
"TUR","POP","MEN","MLN_PER","A","1951",10.7420785919299,
"TUR","POP","MEN","MLN_PER","A","1952",11.0708845709094,
"TUR","POP","MEN","MLN_PER","A","1953",11.4130760202046,
"TUR","POP","MEN","MLN_PER","A","1954",11.7699292352632,
"TUR","POP","MEN","MLN_PER","A","1955",12.1212592902335,
"TUR","POP","MEN","MLN_PER","A","1956",12.4724711072089,
"TUR","POP","MEN","MLN_PER","A","1957",12.8416165408041,
"TUR","POP","MEN","MLN_PER","A","1958",13.2257444673366,
"TUR","POP","MEN","MLN_PER","A","1959",13.6249592839244,
"TUR","POP","MEN","MLN_PER","A","1960",14.0249666187694,
"TUR","POP","MEN","MLN_PER","A","1961",14.3875183820216,
"TUR","POP","MEN","MLN_PER","A","1962",14.7437375720208,
"TUR","POP","MEN","MLN_PER","A","1963",15.1108674255131,
"TUR","POP","MEN","MLN_PER","A","1964",15.4893244778277,
"TUR","POP","MEN","MLN_PER","A","1965",15.8633245986033,
"TUR","POP","MEN","MLN_PER","A","1966",16.2379461380599,
"TUR","POP","MEN","MLN_PER","A","1967",16.6284348598401,
"TUR","POP","MEN","MLN_PER","A","1968",17.0322653580266,
"TUR","POP","MEN","MLN_PER","A","1969",17.4489631352844,
"TUR","POP","MEN","MLN_PER","A","1970",17.9057975089033,
"TUR","POP","MEN","MLN_PER","A","1971",18.4015532380531,
"TUR","POP","MEN","MLN_PER","A","1972",18.9143780422068,
"TUR","POP","MEN","MLN_PER","A","1973",19.4434024384388,
"TUR","POP","MEN","MLN_PER","A","1974",19.9897980244329,
"TUR","POP","MEN","MLN_PER","A","1975",20.5060610958287,
"TUR","POP","MEN","MLN_PER","A","1976",20.9254565569652,
"TUR","POP","MEN","MLN_PER","A","1977",21.3248180237728,
"TUR","POP","MEN","MLN_PER","A","1978",21.7327406072305,
"TUR","POP","MEN","MLN_PER","A","1979",22.1486229183516,
"TUR","POP","MEN","MLN_PER","A","1980",22.5820401535848,
"TUR","POP","MEN","MLN_PER","A","1981",23.1233626813196,
"TUR","POP","MEN","MLN_PER","A","1982",23.6903718687836,
"TUR","POP","MEN","MLN_PER","A","1983",24.2734748232786,
"TUR","POP","MEN","MLN_PER","A","1984",24.873748524993,
"TUR","POP","MEN","MLN_PER","A","1985",25.4924908620207,
"TUR","POP","MEN","MLN_PER","A","1986",26.0815427675933,
"TUR","POP","MEN","MLN_PER","A","1987",26.5292451868052,
"TUR","POP","MEN","MLN_PER","A","1988",26.9830194033758,
"TUR","POP","MEN","MLN_PER","A","1989",27.4519314337783,
"TUR","POP","MEN","MLN_PER","A","1990",27.2043244706481,
"TUR","POP","MEN","MLN_PER","A","1991",28.3724264277001,
"TUR","POP","MEN","MLN_PER","A","1992",28.8223044238676,
"TUR","POP","MEN","MLN_PER","A","1993",29.2649914092786,
"TUR","POP","MEN","MLN_PER","A","1994",29.7006637215956,
"TUR","POP","MEN","MLN_PER","A","1995",30.1279720863732,
"TUR","POP","MEN","MLN_PER","A","1996",30.5470719015149,
"TUR","POP","MEN","MLN_PER","A","1997",30.9576021619645,
"TUR","POP","MEN","MLN_PER","A","1998",31.3466447106945,
"TUR","POP","MEN","MLN_PER","A","1999",31.7374290095619,
"TUR","POP","MEN","MLN_PER","A","2000",32.163424,
"TUR","POP","MEN","MLN_PER","A","2001",32.621199,
"TUR","POP","MEN","MLN_PER","A","2002",33.046044,
"TUR","POP","MEN","MLN_PER","A","2003",33.4472075,
"TUR","POP","MEN","MLN_PER","A","2004",33.8537085,
"TUR","POP","MEN","MLN_PER","A","2005",34.2762235,
"TUR","POP","MEN","MLN_PER","A","2006",34.7103075,
"TUR","POP","MEN","MLN_PER","A","2007",35.1459709536181,
"TUR","POP","MEN","MLN_PER","A","2008",35.63885,
"TUR","POP","MEN","MLN_PER","A","2009",36.181817,
"TUR","POP","MEN","MLN_PER","A","2010",36.752831,
"TUR","POP","MEN","MLN_PER","A","2011",37.288074,
"TUR","POP","MEN","MLN_PER","A","2012",37.744565,
"TUR","POP","MEN","MLN_PER","A","2013",38.21477,
"TUR","POP","MEN","MLN_PER","A","2014",38.728836,
"TUR","POP","MEN","MLN_PER","A","2015",39.24775,
"TUR","POP","MEN","MLN_PER","A","2016",39.777423,
"TUR","POP","MEN","MLN_PER","A","2017",40.289397,
"TUR","POP","MEN","MLN_PER","A","2018",40.837562,
"TUR","POP","MEN","MLN_PER","A","2019",41.430562,
"TUR","POP","MEN","MLN_PER","A","2020",41.818565,
"TUR","POP","MEN","MLN_PER","A","2021",42.172047,
"TUR","POP","MEN","MLN_PER","A","2022",42.566108,
"TUR","POP","TOT","MLN_PER","A","1950",20.807,
"TUR","POP","TOT","MLN_PER","A","1951",21.351,
"TUR","POP","TOT","MLN_PER","A","1952",21.952,
"TUR","POP","TOT","MLN_PER","A","1953",22.569,
"TUR","POP","TOT","MLN_PER","A","1954",23.204,
"TUR","POP","TOT","MLN_PER","A","1955",23.857,
"TUR","POP","TOT","MLN_PER","A","1956",24.54,
"TUR","POP","TOT","MLN_PER","A","1957",25.25,
"TUR","POP","TOT","MLN_PER","A","1958",25.981,
"TUR","POP","TOT","MLN_PER","A","1959",26.733,
"TUR","POP","TOT","MLN_PER","A","1960",27.506,
"TUR","POP","TOT","MLN_PER","A","1961",28.227,
"TUR","POP","TOT","MLN_PER","A","1962",28.931,
"TUR","POP","TOT","MLN_PER","A","1963",29.652,
"TUR","POP","TOT","MLN_PER","A","1964",30.391,
"TUR","POP","TOT","MLN_PER","A","1965",31.149,
"TUR","POP","TOT","MLN_PER","A","1966",31.936,
"TUR","POP","TOT","MLN_PER","A","1967",32.75,
"TUR","POP","TOT","MLN_PER","A","1968",33.586,
"TUR","POP","TOT","MLN_PER","A","1969",34.443,
"TUR","POP","TOT","MLN_PER","A","1970",35.321,
"TUR","POP","TOT","MLN_PER","A","1971",36.215,
"TUR","POP","TOT","MLN_PER","A","1972",37.133,
"TUR","POP","TOT","MLN_PER","A","1973",38.073,
"TUR","POP","TOT","MLN_PER","A","1974",39.037,
"TUR","POP","TOT","MLN_PER","A","1975",40.026,
"TUR","POP","TOT","MLN_PER","A","1976",40.916,
"TUR","POP","TOT","MLN_PER","A","1977",41.769,
"TUR","POP","TOT","MLN_PER","A","1978",42.641,
"TUR","POP","TOT","MLN_PER","A","1979",43.531,
"TUR","POP","TOT","MLN_PER","A","1980",44.439,
"TUR","POP","TOT","MLN_PER","A","1981",45.54,
"TUR","POP","TOT","MLN_PER","A","1982",46.688,
"TUR","POP","TOT","MLN_PER","A","1983",47.864,
"TUR","POP","TOT","MLN_PER","A","1984",49.07,
"TUR","POP","TOT","MLN_PER","A","1985",50.307,
"TUR","POP","TOT","MLN_PER","A","1986",51.48,
"TUR","POP","TOT","MLN_PER","A","1987",52.37,
"TUR","POP","TOT","MLN_PER","A","1988",53.268,
"TUR","POP","TOT","MLN_PER","A","1989",54.192,
"TUR","POP","TOT","MLN_PER","A","1990",55.12,
"TUR","POP","TOT","MLN_PER","A","1991",56.055,
"TUR","POP","TOT","MLN_PER","A","1992",56.986,
"TUR","POP","TOT","MLN_PER","A","1993",57.913,
"TUR","POP","TOT","MLN_PER","A","1994",58.837,
"TUR","POP","TOT","MLN_PER","A","1995",59.756,
"TUR","POP","TOT","MLN_PER","A","1996",60.671,
"TUR","POP","TOT","MLN_PER","A","1997",61.582,
"TUR","POP","TOT","MLN_PER","A","1998",62.464,
"TUR","POP","TOT","MLN_PER","A","1999",63.364,
"TUR","POP","TOT","MLN_PER","A","2000",64.268751,
"TUR","POP","TOT","MLN_PER","A","2001",65.1663305,
"TUR","POP","TOT","MLN_PER","A","2002",66.0025055,
"TUR","POP","TOT","MLN_PER","A","2003",66.794551,
"TUR","POP","TOT","MLN_PER","A","2004",67.598736,
"TUR","POP","TOT","MLN_PER","A","2005",68.43538,
"TUR","POP","TOT","MLN_PER","A","2006",69.295253,
"TUR","POP","TOT","MLN_PER","A","2007",70.1581115,
"TUR","POP","TOT","MLN_PER","A","2008",71.051689,
"TUR","POP","TOT","MLN_PER","A","2009",72.039215,
"TUR","POP","TOT","MLN_PER","A","2010",73.142162,
"TUR","POP","TOT","MLN_PER","A","2011",74.223642,
"TUR","POP","TOT","MLN_PER","A","2012",75.175836,
"TUR","POP","TOT","MLN_PER","A","2013",76.147634,
"TUR","POP","TOT","MLN_PER","A","2014",77.181894,
"TUR","POP","TOT","MLN_PER","A","2015",78.218488,
"TUR","POP","TOT","MLN_PER","A","2016",79.277971,
"TUR","POP","TOT","MLN_PER","A","2017",80.312708,
"TUR","POP","TOT","MLN_PER","A","2018",81.407211,
"TUR","POP","TOT","MLN_PER","A","2019",82.579448,
"TUR","POP","TOT","MLN_PER","A","2020",83.384688,
"TUR","POP","TOT","MLN_PER","A","2021",84.147326,
"TUR","POP","TOT","MLN_PER","A","2022",84.979919,
"TUR","POP","WOMEN","MLN_PER","A","1950",10.3600063215894,
"TUR","POP","WOMEN","MLN_PER","A","1951",10.6089214080701,
"TUR","POP","WOMEN","MLN_PER","A","1952",10.8811154290906,
"TUR","POP","WOMEN","MLN_PER","A","1953",11.1559239797954,
"TUR","POP","WOMEN","MLN_PER","A","1954",11.4340707647368,
"TUR","POP","WOMEN","MLN_PER","A","1955",11.7357407097665,
"TUR","POP","WOMEN","MLN_PER","A","1956",12.0675288927911,
"TUR","POP","WOMEN","MLN_PER","A","1957",12.4083834591959,
"TUR","POP","WOMEN","MLN_PER","A","1958",12.7552555326634,
"TUR","POP","WOMEN","MLN_PER","A","1959",13.1080407160756,
"TUR","POP","WOMEN","MLN_PER","A","1960",13.4810333812306,
"TUR","POP","WOMEN","MLN_PER","A","1961",13.8394816179784,
"TUR","POP","WOMEN","MLN_PER","A","1962",14.1872624279792,
"TUR","POP","WOMEN","MLN_PER","A","1963",14.5411325744868,
"TUR","POP","WOMEN","MLN_PER","A","1964",14.9016755221723,
"TUR","POP","WOMEN","MLN_PER","A","1965",15.2856754013967,
"TUR","POP","WOMEN","MLN_PER","A","1966",15.6980538619401,
"TUR","POP","WOMEN","MLN_PER","A","1967",16.1215651401599,
"TUR","POP","WOMEN","MLN_PER","A","1968",16.5537346419734,
"TUR","POP","WOMEN","MLN_PER","A","1969",16.9940368647156,
"TUR","POP","WOMEN","MLN_PER","A","1970",17.4152024910967,
"TUR","POP","WOMEN","MLN_PER","A","1971",17.8134467619469,
"TUR","POP","WOMEN","MLN_PER","A","1972",18.2186219577932,
"TUR","POP","WOMEN","MLN_PER","A","1973",18.6295975615612,
"TUR","POP","WOMEN","MLN_PER","A","1974",19.0472019755671,
"TUR","POP","WOMEN","MLN_PER","A","1975",19.5199389041713,
"TUR","POP","WOMEN","MLN_PER","A","1976",19.9905434430348,
"TUR","POP","WOMEN","MLN_PER","A","1977",20.4441819762272,
"TUR","POP","WOMEN","MLN_PER","A","1978",20.9082593927695,
"TUR","POP","WOMEN","MLN_PER","A","1979",21.3823770816484,
"TUR","POP","WOMEN","MLN_PER","A","1980",21.8569598464152,
"TUR","POP","WOMEN","MLN_PER","A","1981",22.4166373186804,
"TUR","POP","WOMEN","MLN_PER","A","1982",22.9976281312164,
"TUR","POP","WOMEN","MLN_PER","A","1983",23.5905251767214,
"TUR","POP","WOMEN","MLN_PER","A","1984",24.1962514750069,
"TUR","POP","WOMEN","MLN_PER","A","1985",24.8145091379793,
"TUR","POP","WOMEN","MLN_PER","A","1986",25.3984572324067,
"TUR","POP","WOMEN","MLN_PER","A","1987",25.8407548131948,
"TUR","POP","WOMEN","MLN_PER","A","1988",26.2849805966242,
"TUR","POP","WOMEN","MLN_PER","A","1989",26.7400685662217,
"TUR","POP","WOMEN","MLN_PER","A","1990",27.9156755293519,
"TUR","POP","WOMEN","MLN_PER","A","1991",27.6825735722999,
"TUR","POP","WOMEN","MLN_PER","A","1992",28.1636955761323,
"TUR","POP","WOMEN","MLN_PER","A","1993",28.6480085907214,
"TUR","POP","WOMEN","MLN_PER","A","1994",29.1363362784044,
"TUR","POP","WOMEN","MLN_PER","A","1995",29.6280279136268,
"TUR","POP","WOMEN","MLN_PER","A","1996",30.1239280984851,
"TUR","POP","WOMEN","MLN_PER","A","1997",30.6243978380355,
"TUR","POP","WOMEN","MLN_PER","A","1998",31.1173552893055,
"TUR","POP","WOMEN","MLN_PER","A","1999",31.6265709904381,
"TUR","POP","WOMEN","MLN_PER","A","2000",32.105327,
"TUR","POP","WOMEN","MLN_PER","A","2001",32.5451315,
