country,iso2c,iso3c,year,status,lastupdated,secondary,tertiary,gdppcap,region,capital,longitude,latitude,income,lending
Italy,IT,ITA,1986,,2023-12-18,75.3639526367188,25.4493198394775,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1987,,2023-12-18,76.4866790771484,24.6067790985107,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1988,,2023-12-18,77.624137878418,26.2574806213379,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1976,,2023-12-18,70.2907867431641,25.8284301757812,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1977,,2023-12-18,71.4316711425781,26.5936393737793,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1978,,2023-12-18,72.0353698730469,27.0115699768066,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1990,,2023-12-18,80.5410385131836,29.7918891906738,36585.6799028741,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1985,,2023-12-18,74.0624084472656,25.7285900115967,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1972,,2023-12-18,62.8166885375977,20.3180503845215,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1973,,2023-12-18,64.9497604370117,21.3535594940186,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1974,,2023-12-18,66.7927474975586,22.5514907836914,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1975,,2023-12-18,67.5909194946289,24.829870223999,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2002,,2023-12-18,98.8140716552734,56.3155784606934,43915.385340484,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1991,,2023-12-18,81.5709075927734,32.1579513549805,37122.8219323764,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1992,,2023-12-18,83.2472610473633,33.9334716796875,37407.1113238593,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1979,,2023-12-18,72.0359420776367,27.507209777832,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1980,,2023-12-18,71.9077911376953,27.1354598999023,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1981,,2023-12-18,71.3635787963867,26.795560836792,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1982,,2023-12-18,71.2060089111328,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1983,,2023-12-18,71.8079681396484,24.9768009185791,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1984,,2023-12-18,72.8970031738281,24.9095706939697,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2011,,2023-12-18,101.596008300781,64.2488327026367,42892.3055641948,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2012,,2023-12-18,100.44953918457,62.3440704345703,41501.7112309705,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2013,,2023-12-18,100.972801208496,60.8917503356934,40268.1127892773,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2014,,2023-12-18,101.121238708496,60.8824691772461,39898.5264609826,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2015,,2023-12-18,101.227523803711,60.940788269043,40247.8290437942,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2003,,2023-12-18,99.5260696411133,60.0059509277344,43781.2199783421,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2004,,2023-12-18,99.0745010375977,63.3331413269043,44118.0366368665,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2005,,2023-12-18,99.2049789428711,65.3275833129883,44260.8274173515,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2006,,2023-12-18,99.5330429077148,67.2840881347656,44918.1703531499,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2007,,2023-12-18,99.8370208740234,68.873161315918,45356.5367193485,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2008,,2023-12-18,100.290672302246,67.580436706543,44623.6020153057,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2009,,2023-12-18,100.174812316895,66.9518280029297,42074.9212455091,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2010,,2023-12-18,101.400543212891,65.3789520263672,42664.3552727925,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1997,,2023-12-18,93.1332931518555,46.7661895751953,40129.9018819235,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1998,,2023-12-18,93.3950881958008,48.1025085449219,40844.745605278,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1999,,2023-12-18,94.5567932128906,48.6738586425781,41501.788369041,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2000,,2023-12-18,94.7994384765625,50.2729797363281,43053.93306429,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2001,,2023-12-18,97.2841567993164,53.4532508850098,43869.4279411713,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2016,,2023-12-18,100.742156982422,61.3567886352539,40837.7376281437,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2017,,2023-12-18,101.009132385254,62.695629119873,41581.120790548,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2018,,2023-12-18,101.525367736816,64.4752197265625,42045.9214694407,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2019,,2023-12-18,101.740547180176,65.6893692016602,42739.0499116836,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2020,,2023-12-18,101.834747314453,68.722900390625,39093.5250863749,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1994,,2023-12-18,89.5760116577148,40.1961212158203,37855.0077387082,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2021,,2023-12-18,102.331283569336,71.2871170043945,42562.5548165144,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2022,,2023-12-18,NA,NA,44292.1911843563,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1969,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1970,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1971,,2023-12-18,61.2172012329102,17.2546501159668,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1962,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1963,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1960,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1961,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1995,,2023-12-18,91.3358383178711,41.3940505981445,38947.2013118497,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1996,,2023-12-18,92.4882431030273,42.3074188232422,39429.4955552037,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1993,,2023-12-18,84.8202896118164,36.159049987793,37065.4341248987,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1965,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1966,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1967,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1968,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1964,,2023-12-18,NA,NA,NA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Jamaica,JM,JAM,1965,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1964,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2002,,2023-12-18,77.3407211303711,16.6099491119385,9719.60250127921,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1962,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2003,,2023-12-18,78.4519424438477,18.5184497833252,10027.3687060882,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2000,,2023-12-18,77.8638534545898,13.6748199462891,9496.54312229754,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2001,,2023-12-18,77.1960906982422,15.8334903717041,9575.87610032087,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1987,,2023-12-18,62.4330787658691,5.00328016281128,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1994,,2023-12-18,NA,NA,9924.54480855591,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2004,,2023-12-18,84.1350479125977,18.6317501068115,10110.535305957,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1966,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1960,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1963,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1999,,2023-12-18,79.3084487915039,8.46197032928467,9471.59863925013,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1985,,2023-12-18,63.6373100280762,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1986,,2023-12-18,62.278751373291,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1975,,2023-12-18,58.5580101013184,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1988,,2023-12-18,66.1178588867188,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1989,,2023-12-18,65.2868804931641,5.01494979858398,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1990,,2023-12-18,NA,NA,8692.50223491895,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1991,,2023-12-18,69.5024185180664,6.58177995681763,9038.11356680737,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1992,,2023-12-18,NA,6.55360984802246,9128.91176945706,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1993,,2023-12-18,64.6012420654297,NA,9889.12168397551,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1995,,2023-12-18,NA,NA,10055.7999397401,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1996,,2023-12-18,NA,NA,9951.08526702805,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1961,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1998,,2023-12-18,NA,NA,9445.07798710312,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1973,,2023-12-18,52.415958404541,5.64686012268066,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1974,,2023-12-18,48.5069808959961,5.43023014068604,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2013,,2023-12-18,86.7720413208008,25.8244800567627,9718.62476276768,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1976,,2023-12-18,62.9641914367676,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1977,,2023-12-18,64.3782424926758,6.89940023422241,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1978,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2005,,2023-12-18,84.3703918457031,16.8241291046143,10151.9766153146,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1967,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1968,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1969,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1970,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1997,,2023-12-18,NA,NA,9752.6572892574,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1972,,2023-12-18,NA,5.32110023498535,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1984,,2023-12-18,62.380428314209,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2012,,2023-12-18,NA,27.4642906188965,9715.20835448434,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1979,,2023-12-18,66.3136520385742,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2014,,2023-12-18,87.7948913574219,NA,9745.55400812848,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2015,,2023-12-18,87.4978103637695,26.4131107330322,9800.50685019155,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2016,,2023-12-18,91.1691513061523,NA,9906.04021998967,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1983,,2023-12-18,64.1901321411133,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1980,,2023-12-18,70.1230316162109,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1981,,2023-12-18,67.3206024169922,6.52557992935181,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1982,,2023-12-18,63.6876106262207,NA,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2007,,2023-12-18,87.4862670898438,NA,10500.3339496435,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1971,,2023-12-18,NA,4.99138021469116,NA,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2010,,2023-12-18,89.9543304443359,25.3243999481201,9700.02741819298,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2011,,2023-12-18,91.6688995361328,24.957540512085,9823.77352773865,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2019,,2023-12-18,87.9186782836914,NA,10244.3661921245,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2017,,2023-12-18,87.6734008789062,NA,9984.57711737026,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2018,,2023-12-18,86.6602401733398,NA,10160.7632702319,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2006,,2023-12-18,NA,16.696590423584,10396.5932329678,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2008,,2023-12-18,88.5908203125,21.6736602783203,10376.1023751649,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2009,,2023-12-18,90.9556503295898,21.8664493560791,9885.0239292059,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2022,,2023-12-18,83.871467590332,NA,10107.8647902957,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2020,,2023-12-18,85.1645812988281,NA,9206.29158187902,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2021,,2023-12-18,87.2776412963867,NA,9605.1911089127,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Japan,JP,JPN,1984,,2023-12-18,95.2592010498047,28.7035007476807,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1980,,2023-12-18,92.5105819702148,30.6837291717529,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1985,,2023-12-18,93.0627517700195,29.2574195861816,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1986,,2023-12-18,95.4335021972656,27.6399192810059,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1981,,2023-12-18,93.1327896118164,30.1805591583252,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1982,,2023-12-18,94.1170501708984,29.8377990722656,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2004,,2023-12-18,NA,NA,37576.3898917125,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1979,,2023-12-18,95.2694778442383,30.7336292266846,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1966,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1967,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1968,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1969,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1970,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1971,,2023-12-18,89.4968872070312,16.8582096099854,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1972,,2023-12-18,90.1072082519531,19.1502799987793,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1977,,2023-12-18,92.5177917480469,28.5044097900391,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1978,,2023-12-18,92.1658172607422,30.500919342041,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2018,,2023-12-18,102.425148010254,62.2089385986328,41763.8204694445,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2019,,2023-12-18,102.670066833496,62.1184997558594,41654.3279152693,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2020,,2023-12-18,102.844802856445,62.1358413696289,39989.5786066818,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2021,,2023-12-18,NA,NA,41034.6567803033,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1983,,2023-12-18,94.8321685791016,29.1943397521973,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2010,,2023-12-18,NA,NA,38069.9560385983,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1987,,2023-12-18,95.6961364746094,27.7797107696533,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1973,,2023-12-18,90.9210586547852,21.2372703552246,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1974,,2023-12-18,92.0274200439453,23.2406406402588,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1975,,2023-12-18,92.3583984375,25.2607192993164,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1976,,2023-12-18,92.1384811401367,27.3905296325684,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2003,,2023-12-18,NA,NA,36784.8810250825,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1962,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2005,,2023-12-18,NA,NA,38250.6380111696,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2006,,2023-12-18,NA,NA,38751.0050046681,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2007,,2023-12-18,NA,NA,39280.894898666,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2008,,2023-12-18,NA,NA,38781.1987266546,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2009,,2023-12-18,NA,NA,36577.8634039981,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1996,,2023-12-18,105.423896789551,NA,35878.7894669399,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2011,,2023-12-18,NA,NA,38149.6181079417,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2012,,2023-12-18,NA,NA,38735.8963494252,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2013,,2023-12-18,101.781173706055,62.8381881713867,39569.636574469,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2014,,2023-12-18,101.813980102539,62.7269897460938,39739.5411241697,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1988,,2023-12-18,96.0851364135742,28.5227203369141,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1989,,2023-12-18,96.5883483886719,28.9983501434326,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2015,,2023-12-18,102.200416564941,62.4726600646973,40402.581505529,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2016,,2023-12-18,101.167999267578,63.1872291564941,40727.9688771598,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2017,,2023-12-18,101.882888793945,62.4629783630371,41444.2157443914,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1993,,2023-12-18,100.350608825684,NA,33782.7354457333,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1994,,2023-12-18,104.207321166992,38.4202690124512,34053.5242335989,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1995,,2023-12-18,104.70955657959,39.7703018188477,34867.5803906089,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2000,,2023-12-18,NA,NA,36323.0952973411,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1997,,2023-12-18,NA,NA,36144.6175538208,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1998,,2023-12-18,105.70581817627,45.2566986083984,35588.625115631,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2022,,2023-12-18,NA,NA,41641.16500512,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1991,,2023-12-18,98.878662109375,28.9670906066895,33870.3740402071,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2001,,2023-12-18,NA,NA,36375.5864162464,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2002,,2023-12-18,NA,NA,36306.330204805,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1990,,2023-12-18,97.01806640625,28.3045101165771,32846.3896070232,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1999,,2023-12-18,105.892799377441,46.8638801574707,35405.0801304671,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1992,,2023-12-18,99.9357223510742,29.4865608215332,34048.7845542093,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1964,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1965,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1960,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,1961,,2023-12-18,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
