country,iso2c,iso3c,year,status,lastupdated,life_expectancy,fertility_rate,population,region,capital,longitude,latitude,income,lending
Heavily indebted poor countries (HIPC),XE,HPC,2008,,2023-10-26,57.5040701855321,5.56118261115448,596301357,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,2009,,2023-10-26,58.2403116950517,5.49536202167234,613535903,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1969,,2023-10-26,43.5652834665755,6.87365872445792,205388448,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1970,,2023-10-26,43.878573913825,6.88938304368159,210973069,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1985,,2023-10-26,46.7606581995935,6.78850341093905,313452117,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1998,,2023-10-26,50.9523041530546,6.15761422801654,449883034,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1999,,2023-10-26,51.8352413766677,6.10448627316947,462533086,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,2000,,2023-10-26,52.6617541209546,6.04703801412292,475127894,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,2001,,2023-10-26,53.1310992050946,5.98707640287593,488040621,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1962,,2023-10-26,41.6223766531233,6.74450689786699,171555341,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1963,,2023-10-26,41.7639340063819,6.76472537741694,175832578,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1992,,2023-10-26,49.1878018441342,6.47830542694544,378502714,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1965,,2023-10-26,42.4013985665175,6.7936233349568,184949176,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1997,,2023-10-26,51.1365267919311,6.2123275720358,437721228,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1994,,2023-10-26,50.1610412329072,6.36978987834109,402287229,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1983,,2023-10-26,46.5256400117755,6.83928670314056,296920640,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1984,,2023-10-26,46.3974412357391,6.81602244808649,305097813,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1996,,2023-10-26,50.7884550000317,6.26277758657288,425839678,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1960,,2023-10-26,40.7432026829806,6.70282049995259,163453961,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1964,,2023-10-26,42.2530557750103,6.77909476395814,180294830,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1995,,2023-10-26,50.6678357081371,6.31955532153824,413913354,Aggregates,,,,Aggregates,Aggregates
Heavily indebted poor countries (HIPC),XE,HPC,1968,,2023-10-26,43.3082064431998,6.85493540529126,199980949,Aggregates,,,,Aggregates,Aggregates
High income,XD,,2000,,2023-10-26,77.4502088963391,1.70628862411234,1102139639,NA,NA,NA,NA,NA,NA
High income,XD,,2001,,2023-10-26,77.75196863211,1.66948384248183,1108870086,NA,NA,NA,NA,NA,NA
High income,XD,,2002,,2023-10-26,77.9121078412331,1.65347882168381,1115681856,NA,NA,NA,NA,NA,NA
High income,XD,,2003,,2023-10-26,78.0298911718154,1.6609010750483,1122515138,NA,NA,NA,NA,NA,NA
High income,XD,,2004,,2023-10-26,78.4568355617226,1.66924125476059,1129571825,NA,NA,NA,NA,NA,NA
High income,XD,,1960,,2023-10-26,68.4146421474973,3.02158021530966,780138593,NA,NA,NA,NA,NA,NA
High income,XD,,1961,,2023-10-26,68.8151564348993,3.01265921706477,789918790,NA,NA,NA,NA,NA,NA
High income,XD,,1962,,2023-10-26,68.7772409418072,2.96975333079652,799922883,NA,NA,NA,NA,NA,NA
High income,XD,,1963,,2023-10-26,69.0139252591952,2.94865373249978,809831666,NA,NA,NA,NA,NA,NA
High income,XD,,1964,,2023-10-26,69.4966247330512,2.92690595474133,819716063,NA,NA,NA,NA,NA,NA
High income,XD,,1965,,2023-10-26,69.6202313475237,2.83016181430829,829301955,NA,NA,NA,NA,NA,NA
High income,XD,,1966,,2023-10-26,69.8906850972627,2.66813403067295,838420656,NA,NA,NA,NA,NA,NA
High income,XD,,1967,,2023-10-26,70.1695105641291,2.71737342044358,847172799,NA,NA,NA,NA,NA,NA
High income,XD,,1968,,2023-10-26,70.033617796019,2.63760331172812,855824550,NA,NA,NA,NA,NA,NA
High income,XD,,1969,,2023-10-26,70.1660014308313,2.58903323475903,864581951,NA,NA,NA,NA,NA,NA
High income,XD,,1970,,2023-10-26,70.4610103736782,2.54817235533977,873281935,NA,NA,NA,NA,NA,NA
High income,XD,,1971,,2023-10-26,70.7730305180636,2.47958164420289,883628458,NA,NA,NA,NA,NA,NA
High income,XD,,1972,,2023-10-26,71.007542522687,2.33945536882427,892701235,NA,NA,NA,NA,NA,NA
High income,XD,,1973,,2023-10-26,71.192072183922,2.253452454988,901467097,NA,NA,NA,NA,NA,NA
High income,XD,,1974,,2023-10-26,71.5800716263295,2.20692775132016,910065838,NA,NA,NA,NA,NA,NA
High income,XD,,1975,,2023-10-26,71.8913585546654,2.11601862584517,918459692,NA,NA,NA,NA,NA,NA
High income,XD,,1976,,2023-10-26,72.1576693644806,2.06370792266655,926268687,NA,NA,NA,NA,NA,NA
High income,XD,,1977,,2023-10-26,72.5559739465328,2.02871760444336,933977783,NA,NA,NA,NA,NA,NA
High income,XD,,1978,,2023-10-26,72.7044719871918,1.98678999129877,941758606,NA,NA,NA,NA,NA,NA
High income,XD,,1979,,2023-10-26,73.0421511450131,1.99522788131439,949816222,NA,NA,NA,NA,NA,NA
High income,XD,,1980,,2023-10-26,73.0735578081434,1.98317821297318,957608950,NA,NA,NA,NA,NA,NA
High income,XD,,1981,,2023-10-26,73.4457293093132,1.93804559043178,965344988,NA,NA,NA,NA,NA,NA
High income,XD,,1982,,2023-10-26,73.7685896666621,1.92298590605761,972633145,NA,NA,NA,NA,NA,NA
High income,XD,,1983,,2023-10-26,73.8671172095987,1.88126719009049,979407389,NA,NA,NA,NA,NA,NA
High income,XD,,1984,,2023-10-26,74.152533808969,1.8566872972722,985784657,NA,NA,NA,NA,NA,NA
High income,XD,,1985,,2023-10-26,74.2627397483532,1.85337691186978,992224395,NA,NA,NA,NA,NA,NA
High income,XD,,1986,,2023-10-26,74.5073454560188,1.83110045108378,998874393,NA,NA,NA,NA,NA,NA
High income,XD,,1987,,2023-10-26,74.7819947785353,1.82571064339476,1005670379,NA,NA,NA,NA,NA,NA
High income,XD,,1988,,2023-10-26,74.8928914076942,1.8451108642495,1012656998,NA,NA,NA,NA,NA,NA
High income,XD,,1989,,2023-10-26,75.1185713930158,1.83680369545153,1020150995,NA,NA,NA,NA,NA,NA
High income,XD,,1990,,2023-10-26,75.2611055114913,1.8517277947721,1027500717,NA,NA,NA,NA,NA,NA
High income,XD,,1991,,2023-10-26,75.4464825170491,1.82477480202876,1035875187,NA,NA,NA,NA,NA,NA
High income,XD,,1992,,2023-10-26,75.7071793438136,1.80290250097118,1044477102,NA,NA,NA,NA,NA,NA
High income,XD,,1993,,2023-10-26,75.7775362260165,1.76705813833196,1052626906,NA,NA,NA,NA,NA,NA
High income,XD,,1994,,2023-10-26,76.0570904681048,1.74772753006872,1060148248,NA,NA,NA,NA,NA,NA
High income,XD,,1995,,2023-10-26,76.1174888329274,1.71079176583443,1067301466,NA,NA,NA,NA,NA,NA
High income,XD,,1996,,2023-10-26,76.4767291184746,1.70361111095253,1074550287,NA,NA,NA,NA,NA,NA
High income,XD,,1997,,2023-10-26,76.8009046269515,1.69329413705266,1081668120,NA,NA,NA,NA,NA,NA
High income,XD,,1998,,2023-10-26,76.9962366355323,1.68047470581664,1088601219,NA,NA,NA,NA,NA,NA
High income,XD,,1999,,2023-10-26,77.1396076359069,1.67572340805079,1095437130,NA,NA,NA,NA,NA,NA
High income,XD,,2005,,2023-10-26,78.5711127806716,1.66804804843802,1136981371,NA,NA,NA,NA,NA,NA
High income,XD,,2006,,2023-10-26,78.8891042560346,1.70821341244932,1145510251,NA,NA,NA,NA,NA,NA
High income,XD,,2007,,2023-10-26,79.1192226213356,1.73437204363555,1154791752,NA,NA,NA,NA,NA,NA
High income,XD,,2008,,2023-10-26,79.2792806811776,1.74353757668953,1164409232,NA,NA,NA,NA,NA,NA
High income,XD,,2009,,2023-10-26,79.5758331600873,1.71688309181204,1173066945,NA,NA,NA,NA,NA,NA
High income,XD,,2010,,2023-10-26,79.7607626278268,1.70345082821574,1180459116,NA,NA,NA,NA,NA,NA
High income,XD,,2011,,2023-10-26,80.0323921593514,1.68532440815826,1185474102,NA,NA,NA,NA,NA,NA
High income,XD,,2012,,2023-10-26,80.1520237389253,1.69295568534451,1192042103,NA,NA,NA,NA,NA,NA
High income,XD,,2013,,2023-10-26,80.3434089995538,1.6599995531933,1198818424,NA,NA,NA,NA,NA,NA
High income,XD,,2014,,2023-10-26,80.5989152806483,1.67253016943642,1205686277,NA,NA,NA,NA,NA,NA
High income,XD,,2015,,2023-10-26,80.4840323835436,1.67028988123449,1212444178,NA,NA,NA,NA,NA,NA
High income,XD,,2016,,2023-10-26,80.6424818528005,1.66558805671301,1219354936,NA,NA,NA,NA,NA,NA
High income,XD,,2017,,2023-10-26,80.6822831273466,1.63298438778609,1225545879,NA,NA,NA,NA,NA,NA
High income,XD,,2018,,2023-10-26,80.7690470451795,1.60575669312144,1231512170,NA,NA,NA,NA,NA,NA
High income,XD,,2019,,2023-10-26,80.9843004901414,1.57705436229603,1236715327,NA,NA,NA,NA,NA,NA
High income,XD,,2020,,2023-10-26,80.0808812825288,1.53373881646361,1241726323,NA,NA,NA,NA,NA,NA
High income,XD,,2021,,2023-10-26,79.9238302409304,1.54546985334476,1241269526,NA,NA,NA,NA,NA,NA
High income,XD,,2022,,2023-10-26,NA,NA,1244899026,NA,NA,NA,NA,NA,NA
Honduras,HN,HND,2009,,2023-10-26,70.911,3.063,8277302,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2008,,2023-10-26,70.441,3.177,8101777,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1983,,2023-10-26,62.137,6.048,4137784,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2012,,2023-10-26,71.734,2.774,8792367,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1960,,2023-10-26,48.317,7.458,2078617,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2013,,2023-10-26,71.963,2.699,8960657,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2010,,2023-10-26,71.088,2.957,8450933,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2022,,2023-10-26,NA,NA,10432860,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2007,,2023-10-26,70.376,3.296,7924462,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2017,,2023-10-26,72.692,2.496,9626842,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2018,,2023-10-26,72.814,2.46,9792850,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2011,,2023-10-26,71.439,2.86,8622504,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2020,,2023-10-26,71.462,2.394,10121763,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2021,,2023-10-26,70.123,2.363,10278345,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1968,,2023-10-26,53.355,7.289,2622982,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2019,,2023-10-26,72.881,2.427,9958829,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1970,,2023-10-26,54.44,7.17,2782753,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1972,,2023-10-26,55.607,7.082,2956021,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1961,,2023-10-26,48.73,7.448,2139928,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1969,,2023-10-26,53.896,7.229,2701381,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2003,,2023-10-26,69.507,3.815,7201881,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2004,,2023-10-26,69.796,3.677,7383407,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2005,,2023-10-26,70.104,3.545,7564613,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2006,,2023-10-26,70.261,3.419,7745200,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1965,,2023-10-26,51.465,7.442,2403465,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1966,,2023-10-26,52.091,7.384,2474523,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1967,,2023-10-26,52.632,7.334,2547497,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1982,,2023-10-26,61.527,6.164,4015647,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1996,,2023-10-26,67.439,4.639,5976550,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1984,,2023-10-26,62.642,5.921,4261919,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1985,,2023-10-26,62.996,5.806,4387693,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1973,,2023-10-26,54.415,7.008,3046715,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1974,,2023-10-26,52.313,6.921,3136539,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2014,,2023-10-26,72.259,2.635,9127846,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2015,,2023-10-26,72.487,2.581,9294505,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2016,,2023-10-26,72.588,2.536,9460798,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1978,,2023-10-26,59.334,6.604,3550368,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1979,,2023-10-26,59.908,6.499,3662736,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1980,,2023-10-26,60.485,6.393,3777990,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1981,,2023-10-26,61.016,6.282,3895736,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1995,,2023-10-26,67.139,4.758,5812832,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2000,,2023-10-26,68.662,4.237,6656725,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1997,,2023-10-26,67.777,4.527,6144112,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1998,,2023-10-26,62.721,4.448,6308537,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1999,,2023-10-26,68.422,4.361,6477365,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1963,,2023-10-26,50.25,7.441,2267708,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2001,,2023-10-26,69.006,4.098,6837861,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,2002,,2023-10-26,69.366,3.956,7019908,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1962,,2023-10-26,49.668,7.443,2202854,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1994,,2023-10-26,66.574,4.891,5652934,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1964,,2023-10-26,50.812,7.443,2334492,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1992,,2023-10-26,65.991,5.089,5344774,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1993,,2023-10-26,66.251,4.995,5496841,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1971,,2023-10-26,54.966,7.124,2867501,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1986,,2023-10-26,63.591,5.707,4515568,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1987,,2023-10-26,64.032,5.604,4645733,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1975,,2023-10-26,57.548,6.858,3231631,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1976,,2023-10-26,58.158,6.794,3334814,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1977,,2023-10-26,58.746,6.701,3441122,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1991,,2023-10-26,65.752,5.183,5196887,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1988,,2023-10-26,64.345,5.496,4778114,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1989,,2023-10-26,64.856,5.395,4913676,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
Honduras,HN,HND,1990,,2023-10-26,65.243,5.291,5053234,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
"Hong Kong SAR, China",HK,HKG,1987,,2023-10-26,76.8829268292683,1.311,5580500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1982,,2023-10-26,75.4292682926829,1.86,5264500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1961,,2023-10-26,66.5588780487805,5.168,3168100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1985,,2023-10-26,76.4341463414634,1.491,5456200,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1986,,2023-10-26,76.6853658536585,1.367,5524600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1960,,2023-10-26,65.8662926829268,5.067,3114671,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1983,,2023-10-26,75.2756097560976,1.722,5345100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1984,,2023-10-26,76.0292682926829,1.559,5397900,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1997,,2023-10-26,80.1268292682927,1.127,6489300,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1990,,2023-10-26,77.3804878048781,1.272,5704500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1962,,2023-10-26,66.9771707317073,5.145,3305200,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1963,,2023-10-26,67.6857317073171,5.089,3420900,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1989,,2023-10-26,77.0292682926829,1.296,5686200,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1993,,2023-10-26,78.0317073170732,1.342,5901000,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1994,,2023-10-26,78.5292682926829,1.355,6035400,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1995,,2023-10-26,78.6829268292683,1.295,6156100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1996,,2023-10-26,79.6268292682927,1.191,6435500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1971,,2023-10-26,71.4585365853659,3.459,4045300,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1972,,2023-10-26,71.4560975609756,3.315,4123600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1973,,2023-10-26,72.109756097561,3.177,4241600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1974,,2023-10-26,72.6121951219512,2.967,4377800,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1975,,2023-10-26,73.3682926829268,2.666,4461600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1976,,2023-10-26,72.819512195122,2.48,4518000,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1977,,2023-10-26,73.319512195122,2.376,4583700,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1978,,2023-10-26,73.5756097560976,2.272,4667500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1979,,2023-10-26,73.6731707317073,2.12,4929700,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1980,,2023-10-26,74.6731707317073,2.047,5063100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1981,,2023-10-26,75.3243902439025,1.933,5183400,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2021,,2023-10-26,85.4926829268293,0.772,7413100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2022,,2023-10-26,NA,NA,7346100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1970,,2023-10-26,71.0499512195122,3.485,3959000,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2011,,2023-10-26,83.4219512195122,1.204,7071600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2012,,2023-10-26,83.4804878048781,1.285,7150100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2013,,2023-10-26,83.8317073170732,1.125,7178900,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1988,,2023-10-26,77.0829268292683,1.4,5627600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1998,,2023-10-26,80.1317073170732,1.016,6543700,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1999,,2023-10-26,80.3829268292683,0.981,6606500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1964,,2023-10-26,68.4460975609756,5.012,3504600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1965,,2023-10-26,69.2512195121951,4.92,3597900,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1991,,2023-10-26,77.8829268292683,1.281,5752000,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1992,,2023-10-26,77.6780487804878,1.347,5800500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1968,,2023-10-26,70.3558292682927,3.76,3802700,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,1969,,2023-10-26,70.5685609756098,3.716,3863900,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2005,,2023-10-26,81.6292682926829,0.959,6813200,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2006,,2023-10-26,82.3756097560976,0.984,6857100,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2007,,2023-10-26,82.3268292682927,1.028,6916300,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2008,,2023-10-26,82.3756097560976,1.064,6957800,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2014,,2023-10-26,83.9804878048781,1.235,7229500,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2015,,2023-10-26,84.2780487804878,1.196,7291300,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2016,,2023-10-26,84.2268292682927,1.205,7336600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2017,,2023-10-26,84.6804878048781,1.128,7393200,East Asia & Pacific,,114.109,22.3964,High income,Not classified
"Hong Kong SAR, China",HK,HKG,2018,,2023-10-26,84.9341463414634,1.08,7452600,East Asia & Pacific,,114.109,22.3964,High income,Not classified
